71,1583,"2015-02-11 12:58:40.742654","2015-02-11 12:58:40.742654",1
72,1584,"2015-02-11 12:58:40.877657","2015-02-11 12:58:40.877657",3
73,1585,"2015-02-11 12:58:41.027661","2015-02-11 12:58:41.027661",1
74,1586,"2015-02-11 12:58:41.189664","2015-02-11 12:58:41.189664",3
75,1587,"2015-02-11 12:58:41.342668","2015-02-11 12:58:41.342668",3
76,1588,"2015-02-11 12:58:41.505671","2015-02-11 12:58:41.505671",2
77,1589,"2015-02-11 12:58:41.704676","2015-02-11 12:58:41.704676",2
78,1598,"2015-02-11 12:58:41.960682","2015-02-11 12:58:41.960682",2
79,1599,"2015-02-11 12:58:42.172686","2015-02-11 12:58:42.172686",1
80,1600,"2015-02-11 12:58:42.334690","2015-02-11 12:58:42.334690",2
81,1601,"2015-02-11 12:58:42.485693","2015-02-11 12:58:42.485693",2
82,1602,"2015-02-11 12:58:42.633697","2015-02-11 12:58:42.633697",1
83,1603,"2015-02-11 12:58:42.780700","2015-02-11 12:58:42.780700",1
84,1604,"2015-02-11 12:58:42.924703","2015-02-11 12:58:42.924703",1
85,1605,"2015-02-11 12:58:43.054706","2015-02-11 12:58:43.054706",3
86,1606,"2015-02-11 12:58:43.197709","2015-02-11 12:58:43.197709",1
87,1607,"2015-02-11 12:58:43.384713","2015-02-11 12:58:43.384713",1
88,1608,"2015-02-11 12:58:43.528717","2015-02-11 12:58:43.528717",1
89,1609,"2015-02-11 12:58:43.689720","2015-02-11 12:58:43.689720",1
90,1610,"2015-02-11 12:58:43.989727","2015-02-11 12:58:43.989727",1
91,1611,"2015-02-11 12:58:44.207732","2015-02-11 12:58:44.207732",2
92,1612,"2015-02-11 12:58:44.371735","2015-02-11 12:58:44.371735",1
93,1613,"2015-02-11 12:58:44.494738","2015-02-11 12:58:44.494738",3
94,1614,"2015-02-11 12:58:44.685742","2015-02-11 12:58:44.685742",1
95,1615,"2015-02-11 12:58:44.849746","2015-02-11 12:58:44.849746",2
96,1616,"2015-02-11 12:58:45.102752","2015-02-11 12:58:45.102752",1
97,1617,"2015-02-11 12:58:45.294756","2015-02-11 12:58:45.294756",1
98,1619,"2015-02-11 12:58:45.460760","2015-02-11 12:58:45.460760",1
99,1620,"2015-02-11 12:58:45.593763","2015-02-11 12:58:45.593763",1
100,1621,"2015-02-11 12:58:45.722765","2015-02-11 12:58:45.722765",1
101,1622,"2015-02-11 12:58:45.903769","2015-02-11 12:58:45.903769",1
102,1623,"2015-02-11 12:58:46.198776","2015-02-11 12:58:46.198776",1
103,1624,"2015-02-11 12:58:46.366780","2015-02-11 12:58:46.366780",1
104,1625,"2015-02-11 12:58:46.542784","2015-02-11 12:58:46.542784",1
105,1626,"2015-02-11 12:58:46.681787","2015-02-11 12:58:46.681787",1
106,1627,"2015-02-11 12:58:46.845790","2015-02-11 12:58:46.845790",1
107,1628,"2015-02-11 12:58:47.110796","2015-02-11 12:58:47.110796",1
108,1629,"2015-02-11 12:58:47.284800","2015-02-11 12:58:47.284800",1
109,1630,"2015-02-11 12:58:47.440804","2015-02-11 12:58:47.440804",1
110,1631,"2015-02-11 12:58:47.580807","2015-02-11 12:58:47.580807",1
111,1632,"2015-02-11 12:58:47.781811","2015-02-11 12:58:47.781811",1
112,1633,"2015-02-11 12:58:47.997816","2015-02-11 12:58:47.997816",1
113,1634,"2015-02-11 12:58:48.143819","2015-02-11 12:58:48.143819",1
114,1635,"2015-02-11 12:58:48.354824","2015-02-11 12:58:48.354824",1
115,1636,"2015-02-11 12:58:48.479827","2015-02-11 12:58:48.479827",2
116,1637,"2015-02-11 12:58:48.607830","2015-02-11 12:58:48.607830",1
117,1638,"2015-02-11 12:58:48.764833","2015-02-11 12:58:48.764833",2
118,1639,"2015-02-11 12:58:48.972838","2015-02-11 12:58:48.972838",1
119,1640,"2015-02-11 12:58:49.115841","2015-02-11 12:58:49.115841",1
120,1642,"2015-02-11 12:58:49.268845","2015-02-11 12:58:49.268845",2
121,1643,"2015-02-11 12:58:49.579851","2015-02-11 12:58:49.579851",1
122,1644,"2015-02-11 12:58:49.811857","2015-02-11 12:58:49.811857",1
123,1645,"2015-02-11 12:58:49.997861","2015-02-11 12:58:49.997861",2
124,1646,"2015-02-11 12:58:50.182865","2015-02-11 12:58:50.182865",2
125,1647,"2015-02-11 12:58:50.423870","2015-02-11 12:58:50.423870",1
126,1648,"2015-02-11 12:58:50.601874","2015-02-11 12:58:50.601874",1
127,1649,"2015-02-11 12:58:50.775878","2015-02-11 12:58:50.775878",1
128,1650,"2015-02-11 12:58:50.941882","2015-02-11 12:58:50.941882",1
129,1651,"2015-02-11 12:58:51.146886","2015-02-11 12:58:51.146886",1
130,1652,"2015-02-11 12:58:51.405892","2015-02-11 12:58:51.405892",1
131,1653,"2015-02-11 12:58:51.591896","2015-02-11 12:58:51.591896",1
132,1654,"2015-02-11 12:58:51.746900","2015-02-11 12:58:51.746900",1
133,1655,"2015-02-11 12:58:51.895903","2015-02-11 12:58:51.895903",1
134,1656,"2015-02-11 12:58:52.043906","2015-02-11 12:58:52.043906",1
135,1657,"2015-02-11 12:58:52.470916","2015-02-11 12:58:52.470916",2
136,1658,"2015-02-11 12:58:52.629919","2015-02-11 12:58:52.629919",2
137,1659,"2015-02-11 12:58:52.798923","2015-02-11 12:58:52.798923",1
138,1660,"2015-02-11 12:58:52.955927","2015-02-11 12:58:52.955927",1
139,1661,"2015-02-11 12:58:53.107930","2015-02-11 12:58:53.107930",1
140,1662,"2015-02-11 12:58:53.253933","2015-02-11 12:58:53.253933",1
141,1663,"2015-02-11 12:58:53.431937","2015-02-11 12:58:53.431937",1
142,1664,"2015-02-11 12:58:53.572940","2015-02-11 12:58:53.572940",2
143,1665,"2015-02-11 12:58:53.754945","2015-02-11 12:58:53.754945",2
144,1666,"2015-02-11 12:58:53.986950","2015-02-11 12:58:53.986950",1
145,1667,"2015-02-11 12:58:54.396959","2015-02-11 12:58:54.396959",1
146,1668,"2015-02-11 12:58:54.571963","2015-02-11 12:58:54.571963",2
147,1669,"2015-02-11 12:58:54.725966","2015-02-11 12:58:54.725966",1
148,1670,"2015-02-11 12:58:54.930971","2015-02-11 12:58:54.930971",1
149,1671,"2015-02-11 12:58:55.047973","2015-02-11 12:58:55.047973",1
150,1672,"2015-02-11 12:58:55.232978","2015-02-11 12:58:55.232978",3
151,1673,"2015-02-11 12:58:55.449982","2015-02-11 12:58:55.449982",3
152,1674,"2015-02-11 12:58:55.732989","2015-02-11 12:58:55.732989",1
153,1675,"2015-02-11 12:58:55.911993","2015-02-11 12:58:55.911993",1
154,1676,"2015-02-11 12:58:56.027995","2015-02-11 12:58:56.027995",3
155,1677,"2015-02-11 12:58:56.122997","2015-02-11 12:58:56.122997",3
156,1678,"2015-02-11 12:58:56.306001","2015-02-11 12:58:56.306001",1
157,1679,"2015-02-11 12:58:56.407004","2015-02-11 12:58:56.407004",1
158,1680,"2015-02-11 12:58:56.540007","2015-02-11 12:58:56.540007",3
159,1681,"2015-02-11 12:58:56.674010","2015-02-11 12:58:56.674010",1
160,1682,"2015-02-11 12:58:56.805013","2015-02-11 12:58:56.805013",1
161,1683,"2015-02-11 12:58:57.124020","2015-02-11 12:58:57.124020",1
162,1684,"2015-02-11 12:58:57.271023","2015-02-11 12:58:57.271023",2
163,1685,"2015-02-11 12:58:57.408026","2015-02-11 12:58:57.408026",2
164,1686,"2015-02-11 12:58:57.528029","2015-02-11 12:58:57.528029",1
165,1687,"2015-02-11 12:58:57.664032","2015-02-11 12:58:57.664032",2
166,1688,"2015-02-11 12:58:57.819035","2015-02-11 12:58:57.819035",2
167,1689,"2015-02-11 12:58:57.987039","2015-02-11 12:58:57.987039",1
168,1690,"2015-02-11 12:58:58.146042","2015-02-11 12:58:58.146042",1
169,1691,"2015-02-11 12:58:58.336047","2015-02-11 12:58:58.336047",1
170,1692,"2015-02-11 12:58:58.500050","2015-02-11 12:58:58.500050",1
171,1693,"2015-02-11 12:58:58.665054","2015-02-11 12:58:58.665054",1
172,1694,"2015-02-11 12:58:58.884059","2015-02-11 12:58:58.884059",2
173,1695,"2015-02-11 12:58:59.038062","2015-02-11 12:58:59.038062",1
174,1696,"2015-02-11 12:58:59.199066","2015-02-11 12:58:59.199066",2
175,1697,"2015-02-11 12:58:59.365070","2015-02-11 12:58:59.365070",1
176,1698,"2015-02-11 12:58:59.589075","2015-02-11 12:58:59.589075",1
177,1699,"2015-02-11 12:58:59.846080","2015-02-11 12:58:59.846080",1
178,1700,"2015-02-11 12:59:00.011084","2015-02-11 12:59:00.011084",1
179,1701,"2015-02-11 12:59:00.267090","2015-02-11 12:59:00.267090",1
180,1702,"2015-02-11 12:59:00.445094","2015-02-11 12:59:00.445094",2
181,1703,"2015-02-11 12:59:00.649098","2015-02-11 12:59:00.649098",2
182,1704,"2015-02-11 12:59:00.808102","2015-02-11 12:59:00.808102",2
183,1705,"2015-02-11 12:59:00.966105","2015-02-11 12:59:00.966105",1
184,1706,"2015-02-11 12:59:01.134109","2015-02-11 12:59:01.134109",2
185,1707,"2015-02-11 12:59:01.427116","2015-02-11 12:59:01.427116",2
186,1708,"2015-02-11 12:59:01.592119","2015-02-11 12:59:01.592119",2
187,1709,"2015-02-11 12:59:01.748123","2015-02-11 12:59:01.748123",2
