5819,390,227,2,"2015-02-09 18:41:14.542091","2015-02-09 18:41:14.542091"
5820,391,223,1,"2015-02-09 18:41:14.843098","2015-02-09 18:41:14.843098"
5821,391,228,2,"2015-02-09 18:41:14.972101","2015-02-09 18:41:14.972101"
5822,392,223,1,"2015-02-09 18:41:15.309108","2015-02-09 18:41:15.309108"
5823,392,229,2,"2015-02-09 18:41:15.517113","2015-02-09 18:41:15.517113"
5824,393,222,1,"2015-02-09 18:41:16.035124","2015-02-09 18:41:16.035124"
5825,393,230,2,"2015-02-09 18:41:16.204128","2015-02-09 18:41:16.204128"
5826,394,222,1,"2015-02-09 18:41:16.640138","2015-02-09 18:41:16.640138"
5827,394,227,2,"2015-02-09 18:41:16.809142","2015-02-09 18:41:16.809142"
5828,395,231,0,"2015-02-09 18:41:16.998146","2015-02-09 18:41:16.998146"
5829,397,180,1,"2015-02-09 18:41:17.227151","2015-02-09 18:41:17.227151"
5830,397,7,2,"2015-02-09 18:41:17.458156","2015-02-09 18:41:17.458156"
5831,398,180,1,"2015-02-09 18:41:17.632160","2015-02-09 18:41:17.632160"
5832,398,7,2,"2015-02-09 18:41:17.789163","2015-02-09 18:41:17.789163"
5833,399,174,1,"2015-02-09 18:41:17.940167","2015-02-09 18:41:17.940167"
5834,399,45,2,"2015-02-09 18:41:18.065170","2015-02-09 18:41:18.065170"
5835,400,174,1,"2015-02-09 18:41:18.219173","2015-02-09 18:41:18.219173"
5836,400,45,2,"2015-02-09 18:41:18.405177","2015-02-09 18:41:18.405177"
5837,401,180,0,"2015-02-09 18:41:18.560181","2015-02-09 18:41:18.560181"
5838,402,232,1,"2015-02-09 18:41:18.706184","2015-02-09 18:41:18.706184"
5839,402,29,2,"2015-02-09 18:41:18.845187","2015-02-09 18:41:18.845187"
5840,403,232,1,"2015-02-09 18:41:18.990190","2015-02-09 18:41:18.990190"
5841,403,105,2,"2015-02-09 18:41:19.220195","2015-02-09 18:41:19.220195"
5842,404,180,1,"2015-02-09 18:41:19.567203","2015-02-09 18:41:19.567203"
5843,404,187,2,"2015-02-09 18:41:19.715206","2015-02-09 18:41:19.715206"
5844,405,233,0,"2015-02-09 18:41:19.859210","2015-02-09 18:41:19.859210"
5845,406,98,1,"2015-02-09 18:41:20.026213","2015-02-09 18:41:20.026213"
5846,406,234,2,"2015-02-09 18:41:20.166216","2015-02-09 18:41:20.166216"
5847,407,98,1,"2015-02-09 18:41:20.301219","2015-02-09 18:41:20.301219"
5848,407,234,2,"2015-02-09 18:41:20.485224","2015-02-09 18:41:20.485224"
5849,408,235,1,"2015-02-09 18:41:20.789230","2015-02-09 18:41:20.789230"
5850,408,236,2,"2015-02-09 18:41:20.926233","2015-02-09 18:41:20.926233"
5851,409,54,1,"2015-02-09 18:41:21.623249","2015-02-09 18:41:21.623249"
5852,409,236,2,"2015-02-09 18:41:21.773252","2015-02-09 18:41:21.773252"
5853,410,234,1,"2015-02-09 18:41:22.077259","2015-02-09 18:41:22.077259"
5854,410,237,2,"2015-02-09 18:41:22.213262","2015-02-09 18:41:22.213262"
5855,411,236,1,"2015-02-09 18:41:22.549270","2015-02-09 18:41:22.549270"
5856,411,238,2,"2015-02-09 18:41:22.686273","2015-02-09 18:41:22.686273"
5857,412,236,1,"2015-02-09 18:41:22.979279","2015-02-09 18:41:22.979279"
5858,412,239,2,"2015-02-09 18:41:23.123282","2015-02-09 18:41:23.123282"
5859,413,236,1,"2015-02-09 18:41:23.485290","2015-02-09 18:41:23.485290"
5860,413,240,2,"2015-02-09 18:41:23.629294","2015-02-09 18:41:23.629294"
5861,414,235,1,"2015-02-09 18:41:23.947301","2015-02-09 18:41:23.947301"
5862,414,236,2,"2015-02-09 18:41:24.069303","2015-02-09 18:41:24.069303"
5863,415,236,1,"2015-02-09 18:41:24.217307","2015-02-09 18:41:24.217307"
5864,415,241,2,"2015-02-09 18:41:24.436312","2015-02-09 18:41:24.436312"
5865,416,236,0,"2015-02-09 18:41:24.593315","2015-02-09 18:41:24.593315"
5866,417,81,1,"2015-02-09 18:41:24.744318","2015-02-09 18:41:24.744318"
5867,417,242,2,"2015-02-09 18:41:24.890322","2015-02-09 18:41:24.890322"
5868,418,243,1,"2015-02-09 18:41:25.222329","2015-02-09 18:41:25.222329"
5869,418,244,2,"2015-02-09 18:41:25.437334","2015-02-09 18:41:25.437334"
5870,419,244,1,"2015-02-09 18:41:25.603338","2015-02-09 18:41:25.603338"
5871,419,152,2,"2015-02-09 18:41:25.746341","2015-02-09 18:41:25.746341"
5872,420,245,0,"2015-02-09 18:41:25.923345","2015-02-09 18:41:25.923345"
5873,421,42,1,"2015-02-09 18:41:26.099349","2015-02-09 18:41:26.099349"
5874,421,246,2,"2015-02-09 18:41:26.341354","2015-02-09 18:41:26.341354"
5875,422,44,1,"2015-02-09 18:41:26.652361","2015-02-09 18:41:26.652361"
5876,422,246,2,"2015-02-09 18:41:26.824365","2015-02-09 18:41:26.824365"
5877,423,42,1,"2015-02-09 18:41:26.990369","2015-02-09 18:41:26.990369"
5878,423,246,2,"2015-02-09 18:41:27.139372","2015-02-09 18:41:27.139372"
5879,424,44,1,"2015-02-09 18:41:27.590382","2015-02-09 18:41:27.590382"
5880,424,246,2,"2015-02-09 18:41:27.766386","2015-02-09 18:41:27.766386"
5881,425,153,1,"2015-02-09 18:41:28.123394","2015-02-09 18:41:28.123394"
5882,425,247,2,"2015-02-09 18:41:28.301398","2015-02-09 18:41:28.301398"
5883,426,155,1,"2015-02-09 18:41:28.712407","2015-02-09 18:41:28.712407"
5884,426,247,2,"2015-02-09 18:41:28.871411","2015-02-09 18:41:28.871411"
5885,427,246,1,"2015-02-09 18:41:29.142417","2015-02-09 18:41:29.142417"
5886,427,248,2,"2015-02-09 18:41:29.274420","2015-02-09 18:41:29.274420"
5887,428,246,1,"2015-02-09 18:41:29.798431","2015-02-09 18:41:29.798431"
5888,428,249,2,"2015-02-09 18:41:29.946434","2015-02-09 18:41:29.946434"
5889,429,153,0,"2015-02-09 18:41:30.080437","2015-02-09 18:41:30.080437"
5890,430,155,0,"2015-02-09 18:41:30.311443","2015-02-09 18:41:30.311443"
5891,431,53,1,"2015-02-09 18:41:30.512447","2015-02-09 18:41:30.512447"
5892,431,250,2,"2015-02-09 18:41:30.628450","2015-02-09 18:41:30.628450"
5893,432,84,1,"2015-02-09 18:41:30.739452","2015-02-09 18:41:30.739452"
5894,432,250,2,"2015-02-09 18:41:30.849455","2015-02-09 18:41:30.849455"
5895,433,85,1,"2015-02-09 18:41:31.124461","2015-02-09 18:41:31.124461"
5896,433,250,2,"2015-02-09 18:41:31.223463","2015-02-09 18:41:31.223463"
5897,434,124,1,"2015-02-09 18:41:31.570471","2015-02-09 18:41:31.570471"
5898,434,251,2,"2015-02-09 18:41:31.674473","2015-02-09 18:41:31.674473"
5899,435,250,1,"2015-02-09 18:41:31.921479","2015-02-09 18:41:31.921479"
5900,435,29,2,"2015-02-09 18:41:32.015481","2015-02-09 18:41:32.015481"
5901,436,250,1,"2015-02-09 18:41:32.123483","2015-02-09 18:41:32.123483"
5902,436,252,2,"2015-02-09 18:41:32.214485","2015-02-09 18:41:32.214485"
5903,437,251,1,"2015-02-09 18:41:32.505492","2015-02-09 18:41:32.505492"
5904,437,193,2,"2015-02-09 18:41:32.609494","2015-02-09 18:41:32.609494"
5905,438,253,0,"2015-02-09 18:41:32.824499","2015-02-09 18:41:32.824499"
5906,439,254,0,"2015-02-09 18:41:32.948501","2015-02-09 18:41:32.948501"
5907,441,53,1,"2015-02-09 18:41:33.088505","2015-02-09 18:41:33.088505"
5908,441,82,2,"2015-02-09 18:41:33.247508","2015-02-09 18:41:33.247508"
5909,441,250,3,"2015-02-09 18:41:33.402512","2015-02-09 18:41:33.402512"
5910,442,90,1,"2015-02-09 18:41:33.525514","2015-02-09 18:41:33.525514"
5911,442,82,2,"2015-02-09 18:41:33.632517","2015-02-09 18:41:33.632517"
5912,442,250,3,"2015-02-09 18:41:33.732519","2015-02-09 18:41:33.732519"
5913,443,52,1,"2015-02-09 18:41:33.969524","2015-02-09 18:41:33.969524"
5914,443,82,2,"2015-02-09 18:41:34.071526","2015-02-09 18:41:34.071526"
5915,443,250,3,"2015-02-09 18:41:34.172529","2015-02-09 18:41:34.172529"
5916,444,52,1,"2015-02-09 18:41:34.508536","2015-02-09 18:41:34.508536"
5917,444,82,2,"2015-02-09 18:41:34.612539","2015-02-09 18:41:34.612539"
5918,444,251,3,"2015-02-09 18:41:34.722541","2015-02-09 18:41:34.722541"
5919,445,250,1,"2015-02-09 18:41:34.959546","2015-02-09 18:41:34.959546"
5920,445,29,2,"2015-02-09 18:41:35.071549","2015-02-09 18:41:35.071549"
5921,446,250,1,"2015-02-09 18:41:35.229552","2015-02-09 18:41:35.229552"
5922,446,252,2,"2015-02-09 18:41:35.328555","2015-02-09 18:41:35.328555"
5923,447,251,1,"2015-02-09 18:41:35.784565","2015-02-09 18:41:35.784565"
5924,447,193,2,"2015-02-09 18:41:35.984569","2015-02-09 18:41:35.984569"
5925,448,253,0,"2015-02-09 18:41:36.258575","2015-02-09 18:41:36.258575"
5926,449,254,0,"2015-02-09 18:41:36.426579","2015-02-09 18:41:36.426579"
5927,451,255,1,"2015-02-09 18:41:36.619583","2015-02-09 18:41:36.619583"
5928,451,19,2,"2015-02-09 18:41:36.758586","2015-02-09 18:41:36.758586"
5929,452,106,1,"2015-02-09 18:41:37.035593","2015-02-09 18:41:37.035593"
5930,452,255,2,"2015-02-09 18:41:37.231597","2015-02-09 18:41:37.231597"
5931,453,180,1,"2015-02-09 18:41:37.469602","2015-02-09 18:41:37.469602"
5932,453,82,2,"2015-02-09 18:41:37.617606","2015-02-09 18:41:37.617606"
5933,454,174,1,"2015-02-09 18:41:37.772609","2015-02-09 18:41:37.772609"
5934,454,82,2,"2015-02-09 18:41:37.914612","2015-02-09 18:41:37.914612"
5935,455,82,1,"2015-02-09 18:41:38.047615","2015-02-09 18:41:38.047615"
5936,455,119,2,"2015-02-09 18:41:38.201619","2015-02-09 18:41:38.201619"
5937,456,180,1,"2015-02-09 18:41:38.311621","2015-02-09 18:41:38.311621"
5938,456,82,2,"2015-02-09 18:41:38.464624","2015-02-09 18:41:38.464624"
5939,457,174,1,"2015-02-09 18:41:39.127639","2015-02-09 18:41:39.127639"
5940,457,82,2,"2015-02-09 18:41:39.267642","2015-02-09 18:41:39.267642"
5941,458,82,1,"2015-02-09 18:41:39.606650","2015-02-09 18:41:39.606650"
5942,458,119,2,"2015-02-09 18:41:39.704652","2015-02-09 18:41:39.704652"
5943,459,256,1,"2015-02-09 18:41:40.011659","2015-02-09 18:41:40.011659"
5944,459,257,2,"2015-02-09 18:41:40.111661","2015-02-09 18:41:40.111661"
5945,460,258,0,"2015-02-09 18:41:40.486670","2015-02-09 18:41:40.486670"
5946,462,180,1,"2015-02-09 18:41:40.607672","2015-02-09 18:41:40.607672"
5947,462,259,2,"2015-02-09 18:41:40.698674","2015-02-09 18:41:40.698674"
5948,463,174,1,"2015-02-09 18:41:40.842677","2015-02-09 18:41:40.842677"
5949,463,259,2,"2015-02-09 18:41:40.951680","2015-02-09 18:41:40.951680"
5950,464,260,1,"2015-02-09 18:41:41.108683","2015-02-09 18:41:41.108683"
5951,464,154,2,"2015-02-09 18:41:41.270687","2015-02-09 18:41:41.270687"
5952,465,261,1,"2015-02-09 18:41:41.672696","2015-02-09 18:41:41.672696"
5953,465,262,2,"2015-02-09 18:41:41.810699","2015-02-09 18:41:41.810699"
5954,466,261,1,"2015-02-09 18:41:41.956702","2015-02-09 18:41:41.956702"
5955,466,149,2,"2015-02-09 18:41:42.125706","2015-02-09 18:41:42.125706"
5956,467,154,1,"2015-02-09 18:41:42.586716","2015-02-09 18:41:42.586716"
5957,467,263,2,"2015-02-09 18:41:42.701719","2015-02-09 18:41:42.701719"
5958,468,264,0,"2015-02-09 18:41:42.848722","2015-02-09 18:41:42.848722"
5959,469,265,0,"2015-02-09 18:41:42.997726","2015-02-09 18:41:42.997726"
5960,471,96,1,"2015-02-09 18:41:43.164729","2015-02-09 18:41:43.164729"
5961,471,261,2,"2015-02-09 18:41:43.263731","2015-02-09 18:41:43.263731"
5962,472,53,1,"2015-02-09 18:41:43.433735","2015-02-09 18:41:43.433735"
5963,472,261,2,"2015-02-09 18:41:43.538738","2015-02-09 18:41:43.538738"
5964,473,53,1,"2015-02-09 18:41:43.761743","2015-02-09 18:41:43.761743"
5965,473,261,2,"2015-02-09 18:41:43.857745","2015-02-09 18:41:43.857745"
5966,474,120,1,"2015-02-09 18:41:44.111750","2015-02-09 18:41:44.111750"
5967,474,246,2,"2015-02-09 18:41:44.201752","2015-02-09 18:41:44.201752"
5968,475,96,1,"2015-02-09 18:41:44.491759","2015-02-09 18:41:44.491759"
5969,475,266,2,"2015-02-09 18:41:44.616762","2015-02-09 18:41:44.616762"
5970,476,261,1,"2015-02-09 18:41:44.831766","2015-02-09 18:41:44.831766"
5971,476,262,2,"2015-02-09 18:41:44.936769","2015-02-09 18:41:44.936769"
5972,477,261,1,"2015-02-09 18:41:45.047771","2015-02-09 18:41:45.047771"
5973,477,149,2,"2015-02-09 18:41:45.162774","2015-02-09 18:41:45.162774"
5974,478,120,1,"2015-02-09 18:41:45.615784","2015-02-09 18:41:45.615784"
5975,478,246,2,"2015-02-09 18:41:45.706786","2015-02-09 18:41:45.706786"
5976,479,267,0,"2015-02-09 18:41:45.818788","2015-02-09 18:41:45.818788"
5977,480,246,1,"2015-02-09 18:41:45.949791","2015-02-09 18:41:45.949791"
5978,480,268,2,"2015-02-09 18:41:46.076794","2015-02-09 18:41:46.076794"
5979,481,269,0,"2015-02-09 18:41:46.224797","2015-02-09 18:41:46.224797"
5980,483,14,1,"2015-02-09 18:41:46.469803","2015-02-09 18:41:46.469803"
5981,483,261,2,"2015-02-09 18:41:46.649807","2015-02-09 18:41:46.649807"
5982,484,14,1,"2015-02-09 18:41:46.829811","2015-02-09 18:41:46.829811"
5983,484,261,2,"2015-02-09 18:41:46.975814","2015-02-09 18:41:46.975814"
5984,485,53,1,"2015-02-09 18:41:47.360823","2015-02-09 18:41:47.360823"
5985,485,161,2,"2015-02-09 18:41:47.630829","2015-02-09 18:41:47.630829"
5986,486,11,1,"2015-02-09 18:41:48.464847","2015-02-09 18:41:48.464847"
5987,486,161,2,"2015-02-09 18:41:48.665852","2015-02-09 18:41:48.665852"
5988,487,261,1,"2015-02-09 18:41:49.094861","2015-02-09 18:41:49.094861"
5989,487,270,2,"2015-02-09 18:41:49.294866","2015-02-09 18:41:49.294866"
5990,488,261,1,"2015-02-09 18:41:49.537871","2015-02-09 18:41:49.537871"
5991,488,271,2,"2015-02-09 18:41:49.690875","2015-02-09 18:41:49.690875"
5992,489,261,1,"2015-02-09 18:41:49.960881","2015-02-09 18:41:49.960881"
5993,489,272,2,"2015-02-09 18:41:50.054883","2015-02-09 18:41:50.054883"
5994,490,261,1,"2015-02-09 18:41:50.488893","2015-02-09 18:41:50.488893"
5995,490,273,2,"2015-02-09 18:41:50.621896","2015-02-09 18:41:50.621896"
5996,491,161,1,"2015-02-09 18:41:50.871901","2015-02-09 18:41:50.871901"
5997,491,274,2,"2015-02-09 18:41:50.966903","2015-02-09 18:41:50.966903"
5998,492,161,1,"2015-02-09 18:41:51.677919","2015-02-09 18:41:51.677919"
5999,492,275,2,"2015-02-09 18:41:51.847923","2015-02-09 18:41:51.847923"
6000,493,276,1,"2015-02-09 18:41:52.602940","2015-02-09 18:41:52.602940"
6001,493,277,2,"2015-02-09 18:41:52.716942","2015-02-09 18:41:52.716942"
6002,494,278,0,"2015-02-09 18:41:52.861945","2015-02-09 18:41:52.861945"
6003,496,279,1,"2015-02-09 18:41:53.044950","2015-02-09 18:41:53.044950"
6004,496,97,2,"2015-02-09 18:41:53.434958","2015-02-09 18:41:53.434958"
6005,497,280,0,"2015-02-09 18:41:53.795966","2015-02-09 18:41:53.795966"
6006,498,281,1,"2015-02-09 18:41:53.936969","2015-02-09 18:41:53.936969"
6007,498,170,2,"2015-02-09 18:41:54.034972","2015-02-09 18:41:54.034972"
6008,499,281,1,"2015-02-09 18:41:54.142974","2015-02-09 18:41:54.142974"
6009,499,170,2,"2015-02-09 18:41:54.246976","2015-02-09 18:41:54.246976"
6010,500,282,1,"2015-02-09 18:41:54.903991","2015-02-09 18:41:54.903991"
6011,500,119,2,"2015-02-09 18:41:55.016994","2015-02-09 18:41:55.016994"
6012,501,283,1,"2015-02-09 18:41:55.663008","2015-02-09 18:41:55.663008"
6013,501,119,2,"2015-02-09 18:41:55.765010","2015-02-09 18:41:55.765010"
6014,502,284,1,"2015-02-09 18:41:55.992015","2015-02-09 18:41:55.992015"
6015,502,69,2,"2015-02-09 18:41:56.105018","2015-02-09 18:41:56.105018"
6016,503,69,1,"2015-02-09 18:41:56.430025","2015-02-09 18:41:56.430025"
6017,503,285,2,"2015-02-09 18:41:56.569028","2015-02-09 18:41:56.569028"
6018,504,284,1,"2015-02-09 18:41:56.725032","2015-02-09 18:41:56.725032"
6019,504,286,2,"2015-02-09 18:41:56.855035","2015-02-09 18:41:56.855035"
6020,505,287,0,"2015-02-09 18:41:56.978037","2015-02-09 18:41:56.978037"
6021,506,288,0,"2015-02-09 18:41:57.132041","2015-02-09 18:41:57.132041"
6022,507,288,1,"2015-02-09 18:41:57.264044","2015-02-09 18:41:57.264044"
6023,507,289,2,"2015-02-09 18:41:57.471048","2015-02-09 18:41:57.471048"
6024,508,290,1,"2015-02-09 18:41:57.610051","2015-02-09 18:41:57.610051"
6025,508,289,2,"2015-02-09 18:41:57.923058","2015-02-09 18:41:57.923058"
6026,509,281,1,"2015-02-09 18:41:58.075062","2015-02-09 18:41:58.075062"
6027,509,291,2,"2015-02-09 18:41:58.162064","2015-02-09 18:41:58.162064"
6028,510,284,1,"2015-02-09 18:41:58.276066","2015-02-09 18:41:58.276066"
6029,510,292,2,"2015-02-09 18:41:58.484071","2015-02-09 18:41:58.484071"
6030,511,281,1,"2015-02-09 18:41:58.688075","2015-02-09 18:41:58.688075"
6031,511,293,2,"2015-02-09 18:41:58.781077","2015-02-09 18:41:58.781077"
6032,512,293,1,"2015-02-09 18:41:59.019083","2015-02-09 18:41:59.019083"
6033,512,294,2,"2015-02-09 18:41:59.155086","2015-02-09 18:41:59.155086"
6034,513,292,1,"2015-02-09 18:41:59.394091","2015-02-09 18:41:59.394091"
6035,513,136,2,"2015-02-09 18:41:59.552095","2015-02-09 18:41:59.552095"
6036,514,292,1,"2015-02-09 18:41:59.900102","2015-02-09 18:41:59.900102"
6037,514,8,2,"2015-02-09 18:41:59.992104","2015-02-09 18:41:59.992104"
6038,515,293,1,"2015-02-09 18:42:00.261110","2015-02-09 18:42:00.261110"
6039,515,9,2,"2015-02-09 18:42:00.483115","2015-02-09 18:42:00.483115"
6040,516,293,1,"2015-02-09 18:42:00.714121","2015-02-09 18:42:00.714121"
6041,516,295,2,"2015-02-09 18:42:00.806123","2015-02-09 18:42:00.806123"
6042,517,296,0,"2015-02-09 18:42:01.067128","2015-02-09 18:42:01.067128"
6043,519,53,1,"2015-02-09 18:42:01.217132","2015-02-09 18:42:01.217132"
6044,519,2,2,"2015-02-09 18:42:01.358135","2015-02-09 18:42:01.358135"
6045,520,54,1,"2015-02-09 18:42:01.545139","2015-02-09 18:42:01.545139"
6046,520,2,2,"2015-02-09 18:42:01.642141","2015-02-09 18:42:01.642141"
6047,521,53,1,"2015-02-09 18:42:01.924148","2015-02-09 18:42:01.924148"
6048,521,2,2,"2015-02-09 18:42:02.038150","2015-02-09 18:42:02.038150"
6049,522,52,1,"2015-02-09 18:42:02.317156","2015-02-09 18:42:02.317156"
6050,522,2,2,"2015-02-09 18:42:02.611163","2015-02-09 18:42:02.611163"
6051,523,2,1,"2015-02-09 18:42:02.893169","2015-02-09 18:42:02.893169"
6052,523,7,2,"2015-02-09 18:42:03.036172","2015-02-09 18:42:03.036172"
6053,524,2,1,"2015-02-09 18:42:03.195176","2015-02-09 18:42:03.195176"
6054,524,78,2,"2015-02-09 18:42:03.437181","2015-02-09 18:42:03.437181"
6055,525,2,1,"2015-02-09 18:42:03.558184","2015-02-09 18:42:03.558184"
6056,525,143,2,"2015-02-09 18:42:03.668186","2015-02-09 18:42:03.668186"
6057,526,2,1,"2015-02-09 18:42:03.812190","2015-02-09 18:42:03.812190"
6058,526,7,2,"2015-02-09 18:42:03.932192","2015-02-09 18:42:03.932192"
6059,527,2,1,"2015-02-09 18:42:04.158197","2015-02-09 18:42:04.158197"
6060,527,297,2,"2015-02-09 18:42:04.269200","2015-02-09 18:42:04.269200"
6061,528,2,1,"2015-02-09 18:42:04.600207","2015-02-09 18:42:04.600207"
6062,528,78,2,"2015-02-09 18:42:04.742210","2015-02-09 18:42:04.742210"
6063,529,10,0,"2015-02-09 18:42:04.994216","2015-02-09 18:42:04.994216"
6064,531,298,1,"2015-02-09 18:42:05.149219","2015-02-09 18:42:05.149219"
6065,531,2,2,"2015-02-09 18:42:05.252222","2015-02-09 18:42:05.252222"
6066,532,299,1,"2015-02-09 18:42:05.487227","2015-02-09 18:42:05.487227"
6067,532,2,2,"2015-02-09 18:42:05.605230","2015-02-09 18:42:05.605230"
6068,533,10,0,"2015-02-09 18:42:05.974238","2015-02-09 18:42:05.974238"
6069,535,52,1,"2015-02-09 18:42:06.161242","2015-02-09 18:42:06.161242"
6070,535,2,2,"2015-02-09 18:42:06.262244","2015-02-09 18:42:06.262244"
6071,536,53,1,"2015-02-09 18:42:06.420248","2015-02-09 18:42:06.420248"
6072,536,2,2,"2015-02-09 18:42:06.518250","2015-02-09 18:42:06.518250"
6073,537,2,1,"2015-02-09 18:42:06.733255","2015-02-09 18:42:06.733255"
6074,537,7,2,"2015-02-09 18:42:06.826257","2015-02-09 18:42:06.826257"
6075,538,2,1,"2015-02-09 18:42:06.959260","2015-02-09 18:42:06.959260"
6076,538,7,2,"2015-02-09 18:42:07.076262","2015-02-09 18:42:07.076262"
6077,539,2,1,"2015-02-09 18:42:07.417270","2015-02-09 18:42:07.417270"
6078,539,152,2,"2015-02-09 18:42:07.553273","2015-02-09 18:42:07.553273"
6079,540,10,0,"2015-02-09 18:42:07.821279","2015-02-09 18:42:07.821279"
6080,542,300,1,"2015-02-09 18:42:08.038284","2015-02-09 18:42:08.038284"
6081,542,301,2,"2015-02-09 18:42:08.356291","2015-02-09 18:42:08.356291"
6082,542,302,3,"2015-02-09 18:42:08.499294","2015-02-09 18:42:08.499294"
6083,543,303,1,"2015-02-09 18:42:08.631297","2015-02-09 18:42:08.631297"
6084,543,304,2,"2015-02-09 18:42:08.796301","2015-02-09 18:42:08.796301"
6085,543,305,3,"2015-02-09 18:42:08.906303","2015-02-09 18:42:08.906303"
6086,543,306,4,"2015-02-09 18:42:09.016306","2015-02-09 18:42:09.016306"
6087,544,307,1,"2015-02-09 18:42:09.137308","2015-02-09 18:42:09.137308"
6088,544,301,2,"2015-02-09 18:42:09.236311","2015-02-09 18:42:09.236311"
6089,544,302,3,"2015-02-09 18:42:09.399314","2015-02-09 18:42:09.399314"
6090,545,307,1,"2015-02-09 18:42:09.617319","2015-02-09 18:42:09.617319"
6091,545,308,2,"2015-02-09 18:42:09.710321","2015-02-09 18:42:09.710321"
6092,545,309,3,"2015-02-09 18:42:09.809323","2015-02-09 18:42:09.809323"
6093,546,310,0,"2015-02-09 18:42:10.035328","2015-02-09 18:42:10.035328"
6094,547,311,1,"2015-02-09 18:42:10.266334","2015-02-09 18:42:10.266334"
6095,547,312,2,"2015-02-09 18:42:10.458338","2015-02-09 18:42:10.458338"
6096,548,303,1,"2015-02-09 18:42:10.697343","2015-02-09 18:42:10.697343"
6097,548,312,2,"2015-02-09 18:42:10.810346","2015-02-09 18:42:10.810346"
6098,549,313,1,"2015-02-09 18:42:11.071352","2015-02-09 18:42:11.071352"
6099,549,314,2,"2015-02-09 18:42:11.349358","2015-02-09 18:42:11.349358"
6100,550,315,1,"2015-02-09 18:42:11.604363","2015-02-09 18:42:11.604363"
6101,550,316,2,"2015-02-09 18:42:11.713366","2015-02-09 18:42:11.713366"
6102,551,317,1,"2015-02-09 18:42:11.956371","2015-02-09 18:42:11.956371"
6103,551,318,2,"2015-02-09 18:42:12.072374","2015-02-09 18:42:12.072374"
6104,552,319,0,"2015-02-09 18:42:12.315379","2015-02-09 18:42:12.315379"
6105,553,320,0,"2015-02-09 18:42:12.501383","2015-02-09 18:42:12.501383"
6106,555,53,1,"2015-02-09 18:42:12.678387","2015-02-09 18:42:12.678387"
6107,555,321,2,"2015-02-09 18:42:12.813390","2015-02-09 18:42:12.813390"
6108,556,53,1,"2015-02-09 18:42:12.946393","2015-02-09 18:42:12.946393"
6109,556,321,2,"2015-02-09 18:42:13.077396","2015-02-09 18:42:13.077396"
6110,557,14,1,"2015-02-09 18:42:13.404404","2015-02-09 18:42:13.404404"
6111,557,309,2,"2015-02-09 18:42:13.551407","2015-02-09 18:42:13.551407"
6112,558,11,1,"2015-02-09 18:42:13.864414","2015-02-09 18:42:13.864414"
6113,558,313,2,"2015-02-09 18:42:13.980416","2015-02-09 18:42:13.980416"
6114,559,11,1,"2015-02-09 18:42:14.271423","2015-02-09 18:42:14.271423"
6115,559,315,2,"2015-02-09 18:42:14.475427","2015-02-09 18:42:14.475427"
6116,560,313,1,"2015-02-09 18:42:14.723433","2015-02-09 18:42:14.723433"
6117,560,314,2,"2015-02-09 18:42:14.838436","2015-02-09 18:42:14.838436"
6118,561,315,1,"2015-02-09 18:42:15.138442","2015-02-09 18:42:15.138442"
6119,561,316,2,"2015-02-09 18:42:15.234444","2015-02-09 18:42:15.234444"
6120,562,321,1,"2015-02-09 18:42:15.533451","2015-02-09 18:42:15.533451"
6121,562,322,2,"2015-02-09 18:42:15.664454","2015-02-09 18:42:15.664454"
6122,563,323,0,"2015-02-09 18:42:15.799457","2015-02-09 18:42:15.799457"
6123,565,52,1,"2015-02-09 18:42:15.965461","2015-02-09 18:42:15.965461"
6124,565,324,2,"2015-02-09 18:42:16.066463","2015-02-09 18:42:16.066463"
6125,566,52,1,"2015-02-09 18:42:16.182466","2015-02-09 18:42:16.182466"
6126,566,324,2,"2015-02-09 18:42:16.324469","2015-02-09 18:42:16.324469"
6127,567,54,1,"2015-02-09 18:42:16.583474","2015-02-09 18:42:16.583474"
6128,567,325,2,"2015-02-09 18:42:16.676477","2015-02-09 18:42:16.676477"
6129,568,326,1,"2015-02-09 18:42:16.925482","2015-02-09 18:42:16.925482"
6130,568,149,2,"2015-02-09 18:42:17.040485","2015-02-09 18:42:17.040485"
6131,569,324,1,"2015-02-09 18:42:17.184488","2015-02-09 18:42:17.184488"
6132,569,327,2,"2015-02-09 18:42:17.292490","2015-02-09 18:42:17.292490"
6133,570,325,1,"2015-02-09 18:42:17.643498","2015-02-09 18:42:17.643498"
6134,570,328,2,"2015-02-09 18:42:17.766501","2015-02-09 18:42:17.766501"
6135,571,329,0,"2015-02-09 18:42:18.014506","2015-02-09 18:42:18.014506"
6136,572,330,0,"2015-02-09 18:42:18.161510","2015-02-09 18:42:18.161510"
6137,574,331,1,"2015-02-09 18:42:18.327513","2015-02-09 18:42:18.327513"
6138,574,97,2,"2015-02-09 18:42:18.477517","2015-02-09 18:42:18.477517"
6139,575,332,1,"2015-02-09 18:42:18.606520","2015-02-09 18:42:18.606520"
6140,575,97,2,"2015-02-09 18:42:18.763523","2015-02-09 18:42:18.763523"
6141,576,333,0,"2015-02-09 18:42:18.933527","2015-02-09 18:42:18.933527"
6142,578,126,1,"2015-02-09 18:42:19.094530","2015-02-09 18:42:19.094530"
6143,578,334,2,"2015-02-09 18:42:19.263534","2015-02-09 18:42:19.263534"
