21,urn:ucode:_00001C000000000000010000030C41E6,3,1,35.677821960315,35.677821960315,https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C41E6.geojson,1,A,,f,f,"2015-01-29 02:16:40.828973","2015-01-29 02:16:40.828973"
22,urn:ucode:_00001C000000000000010000030C41E8,3,1,35.67852520917,35.67852520917,https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C41E8.geojson,1,D,,f,f,"2015-01-29 02:16:41.043979","2015-01-29 02:16:41.043979"
23,urn:ucode:_00001C000000000000010000030C41E9,3,1,35.678050261244,35.678050261244,https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C41E9.geojson,1,,,t,f,"2015-01-29 02:16:41.300987","2015-01-29 02:16:41.300987"
24,urn:ucode:_00001C000000000000010000030C41EA,3,1,35.678008597197,35.678008597197,https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C41EA.geojson,1,B,,f,f,"2015-01-29 02:16:41.521994","2015-01-29 02:16:41.521994"
25,urn:ucode:_00001C000000000000010000030C41EB,3,1,35.678533533664,35.678533533664,https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C41EB.geojson,1,,,t,f,"2015-01-29 02:16:41.709999","2015-01-29 02:16:41.709999"
26,urn:ucode:_00001C000000000000010000030C41EC,3,1,35.678369381655,35.678369381655,https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C41EC.geojson,1,,,t,f,"2015-01-29 02:16:42.050010","2015-01-29 02:16:42.050010"
27,urn:ucode:_00001C000000000000010000030C41ED,3,1,35.678224950715,35.678224950715,https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C41ED.geojson,1,C,,f,f,"2015-01-29 02:16:42.292017","2015-01-29 02:16:42.292017"
28,urn:ucode:_00001C000000000000010000030C3EE7,4,1,35.698102463672,35.698102463672,https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C3EE7.geojson,1,3,,f,f,"2015-01-29 02:16:42.511024","2015-01-29 02:16:42.511024"
29,urn:ucode:_00001C000000000000010000030C3EE8,4,1,35.698124955858,35.698124955858,https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C3EE8.geojson,1,,,t,f,"2015-01-29 02:16:42.851034","2015-01-29 02:16:42.851034"
30,urn:ucode:_00001C000000000000010000030C3EEA,4,1,35.69848743907,35.69848743907,https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C3EEA.geojson,1,1,,f,f,"2015-01-29 02:16:43.196045","2015-01-29 02:16:43.196045"
31,urn:ucode:_00001C000000000000010000030C3EEC,4,1,35.698482425275,35.698482425275,https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C3EEC.geojson,1,2,,f,f,"2015-01-29 02:16:43.448052","2015-01-29 02:16:43.448052"
32,urn:ucode:_00001C000000000000010000030C40DA,4,1,35.697146739003,35.697146739003,https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C40DA.geojson,1,5,,f,f,"2015-01-29 02:16:43.723061","2015-01-29 02:16:43.723061"
33,urn:ucode:_00001C000000000000010000030C40DB,4,1,35.697109813166,35.697109813166,https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C40DB.geojson,1,4,,f,f,"2015-01-29 02:16:44.056071","2015-01-29 02:16:44.056071"
34,urn:ucode:_00001C000000000000010000030C3EEE,5,1,35.673046644189,35.673046644189,https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C3EEE.geojson,1,,,t,f,"2015-01-29 02:16:44.383081","2015-01-29 02:16:44.383081"
35,urn:ucode:_00001C000000000000010000030C3EEF,5,1,35.672661691685,35.672661691685,https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C3EEF.geojson,1,3,,f,f,"2015-01-29 02:16:44.624088","2015-01-29 02:16:44.624088"
36,urn:ucode:_00001C000000000000010000030C3EF0,5,1,35.672883596468,35.672883596468,https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C3EF0.geojson,1,1,,f,f,"2015-01-29 02:16:44.878096","2015-01-29 02:16:44.878096"
37,urn:ucode:_00001C000000000000010000030C3EF1,5,1,35.673107475181,35.673107475181,https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C3EF1.geojson,1,2,,f,f,"2015-01-29 02:16:45.147104","2015-01-29 02:16:45.147104"
38,urn:ucode:_00001C000000000000010000030C3EF2,5,1,35.67234643882,35.67234643882,https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C3EF2.geojson,1,5,,f,f,"2015-01-29 02:16:45.384111","2015-01-29 02:16:45.384111"
39,urn:ucode:_00001C000000000000010000030C3EF3,5,1,35.672202569926,35.672202569926,https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C3EF3.geojson,1,,,t,f,"2015-01-29 02:16:45.626119","2015-01-29 02:16:45.626119"
40,urn:ucode:_00001C000000000000010000030C3EF4,5,1,35.673280493361,35.673280493361,https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C3EF4.geojson,1,0,,f,f,"2015-01-29 02:16:46.106133","2015-01-29 02:16:46.106133"
41,urn:ucode:_00001C000000000000010000030C3EF5,5,1,35.672681707882,35.672681707882,https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C3EF5.geojson,1,4,,f,f,"2015-01-29 02:16:46.342141","2015-01-29 02:16:46.342141"
42,urn:ucode:_00001C000000000000010000030C3EF6,6,1,35.710577422082,35.710577422082,https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C3EF6.geojson,1,4,,f,f,"2015-01-29 02:16:46.584148","2015-01-29 02:16:46.584148"
43,urn:ucode:_00001C000000000000010000030C3EF7,6,1,35.710657130513,35.710657130513,https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C3EF7.geojson,1,2,,f,f,"2015-01-29 02:16:46.826155","2015-01-29 02:16:46.826155"
44,urn:ucode:_00001C000000000000010000030C3EF8,6,1,35.710934330219,35.710934330219,https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C3EF8.geojson,1,8,,f,f,"2015-01-29 02:16:47.102164","2015-01-29 02:16:47.102164"
45,urn:ucode:_00001C000000000000010000030C3EF9,6,1,35.710935993638,35.710935993638,https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C3EF9.geojson,1,3,,f,f,"2015-01-29 02:16:47.322171","2015-01-29 02:16:47.322171"
46,urn:ucode:_00001C000000000000010000030C3EFA,6,1,35.710852112048,35.710852112048,https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C3EFA.geojson,1,,,t,f,"2015-01-29 02:16:47.574178","2015-01-29 02:16:47.574178"
47,urn:ucode:_00001C000000000000010000030C3EFB,6,1,35.710794901217,35.710794901217,https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C3EFB.geojson,1,5,,f,f,"2015-01-29 02:16:47.817186","2015-01-29 02:16:47.817186"
48,urn:ucode:_00001C000000000000010000030C3EFC,6,1,35.710918770893,35.710918770893,https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C3EFC.geojson,1,1,,f,f,"2015-01-29 02:16:48.014192","2015-01-29 02:16:48.014192"
49,urn:ucode:_00001C000000000000010000030C3EFD,6,1,35.709948031905,35.709948031905,https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C3EFD.geojson,1,A5,,f,f,"2015-01-29 02:16:48.315201","2015-01-29 02:16:48.315201"
50,urn:ucode:_00001C000000000000010000030C3EFE,6,1,35.710070240499,35.710070240499,https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C3EFE.geojson,1,A4,,f,f,"2015-01-29 02:16:48.539208","2015-01-29 02:16:48.539208"
51,urn:ucode:_00001C000000000000010000030C3EFF,6,1,35.709545850255,35.709545850255,https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C3EFF.geojson,1,A3,,f,f,"2015-01-29 02:16:48.796216","2015-01-29 02:16:48.796216"
52,urn:ucode:_00001C000000000000010000030C3F00,6,1,35.711442060242,35.711442060242,https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C3F00.geojson,1,7,,f,f,"2015-01-29 02:16:49.045223","2015-01-29 02:16:49.045223"
53,urn:ucode:_00001C000000000000010000030C3F01,6,1,35.711680923012,35.711680923012,https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C3F01.geojson,1,6,,f,f,"2015-01-29 02:16:49.225229","2015-01-29 02:16:49.225229"
54,urn:ucode:_00001C000000000000010000030C437E,7,1,35.695258342157,35.695258342157,https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C437E.geojson,1,A7,,f,f,"2015-01-29 02:16:49.489237","2015-01-29 02:16:49.489237"
55,urn:ucode:_00001C000000000000010000030C4382,7,1,35.694876423995,35.694876423995,https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C4382.geojson,1,B4,,f,f,"2015-01-29 02:16:49.732244","2015-01-29 02:16:49.732244"
56,urn:ucode:_00001C000000000000010000030C4384,7,1,35.695403632063,35.695403632063,https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C4384.geojson,1,A5,,f,f,"2015-01-29 02:16:50.051254","2015-01-29 02:16:50.051254"
57,urn:ucode:_00001C000000000000010000030C4385,7,1,35.695525013199,35.695525013199,https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C4385.geojson,1,,,t,f,"2015-01-29 02:16:50.304262","2015-01-29 02:16:50.304262"
58,urn:ucode:_00001C000000000000010000030C4386,7,1,35.694495336019,35.694495336019,https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C4386.geojson,1,B5,,f,f,"2015-01-29 02:16:50.568270","2015-01-29 02:16:50.568270"
59,urn:ucode:_00001C000000000000010000030C4388,7,1,35.694780074743,35.694780074743,https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C4388.geojson,1,A6,,f,f,"2015-01-29 02:16:50.810277","2015-01-29 02:16:50.810277"
60,urn:ucode:_00001C000000000000010000030C4389,7,1,35.694997840525,35.694997840525,https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C4389.geojson,1,A4,,f,f,"2015-01-29 02:16:50.976282","2015-01-29 02:16:50.976282"
61,urn:ucode:_00001C000000000000010000030C438B,7,1,35.694149550962,35.694149550962,https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C438B.geojson,1,B6,,f,f,"2015-01-29 02:16:51.272291","2015-01-29 02:16:51.272291"
62,urn:ucode:_00001C000000000000010000030C438D,7,1,35.694111770286,35.694111770286,https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C438D.geojson,1,B7,,f,f,"2015-01-29 02:16:51.560300","2015-01-29 02:16:51.560300"
63,urn:ucode:_00001C000000000000010000030C438E,7,1,35.695232836205,35.695232836205,https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C438E.geojson,1,A2,,f,f,"2015-01-29 02:16:51.822308","2015-01-29 02:16:51.822308"
64,urn:ucode:_00001C000000000000010000030C438F,7,1,35.69567974205,35.69567974205,https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C438F.geojson,1,A3,,f,f,"2015-01-29 02:16:52.055315","2015-01-29 02:16:52.055315"
65,urn:ucode:_00001C000000000000010000030C4390,7,1,35.695528930364,35.695528930364,https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C4390.geojson,1,A1,,f,f,"2015-01-29 02:16:52.256321","2015-01-29 02:16:52.256321"
66,urn:ucode:_00001C000000000000010000030C3F1D,8,1,35.762059842045,35.762059842045,https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C3F1D.geojson,1,"西口",,f,f,"2015-01-29 02:16:52.516329","2015-01-29 02:16:52.516329"
67,urn:ucode:_00001C000000000000010000030C3F1E,8,1,35.762324848533,35.762324848533,https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C3F1E.geojson,1,"東口",,f,f,"2015-01-29 02:16:52.769337","2015-01-29 02:16:52.769337"
68,urn:ucode:_00001C000000000000010000030C3F1F,9,1,35.655365797385,35.655365797385,https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C3F1F.geojson,1,4,,f,f,"2015-01-29 02:16:52.979343","2015-01-29 02:16:52.979343"
69,urn:ucode:_00001C000000000000010000030C3F20,9,1,35.655732719262,35.655732719262,https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C3F20.geojson,1,3,,f,f,"2015-01-29 02:16:53.385355","2015-01-29 02:16:53.385355"
70,urn:ucode:_00001C000000000000010000030C3F21,9,1,35.653914845432,35.653914845432,https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C3F21.geojson,1,1,,f,f,"2015-01-29 02:16:53.600362","2015-01-29 02:16:53.600362"
71,urn:ucode:_00001C000000000000010000030C3F22,9,1,35.653770428328,35.653770428328,https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C3F22.geojson,1,2,,f,f,"2015-01-29 02:16:53.948373","2015-01-29 02:16:53.948373"
72,urn:ucode:_00001C000000000000010000030C3F23,9,1,35.653734586509,35.653734586509,https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C3F23.geojson,1,,,t,f,"2015-01-29 02:16:54.266382","2015-01-29 02:16:54.266382"
73,urn:ucode:_00001C000000000000010000030C3F24,10,1,35.703351383478,35.703351383478,https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C3F24.geojson,1,1,,f,f,"2015-01-29 02:16:54.623393","2015-01-29 02:16:54.623393"
74,urn:ucode:_00001C000000000000010000030C3F25,10,1,35.702675106204,35.702675106204,https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C3F25.geojson,1,2,,f,f,"2015-01-29 02:16:54.844400","2015-01-29 02:16:54.844400"
75,urn:ucode:_00001C000000000000010000030C3F26,11,1,35.769622272622,35.769622272622,https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C3F26.geojson,1,,,t,f,"2015-01-29 02:16:55.070407","2015-01-29 02:16:55.070407"
76,urn:ucode:_00001C000000000000010000030C3F27,11,1,35.769452014392,35.769452014392,https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C3F27.geojson,1,3,,f,f,"2015-01-29 02:16:55.269413","2015-01-29 02:16:55.269413"
