15,1,odpt.Station:TokyoMetro.Ginza.UenoHirokoji,1,14,G15,133,"上野広小路","うえのひろこうじ",Ueno-hirokoji,UenoHirokoji,urn:ucode:_00001C000000000000010000030C46CB,35.7077658457101,139.773011683371,,,,"2014-10-02 13:13:46.000000",https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C46CB.geojson,"2015-01-29 02:06:54.854101","2015-01-29 02:07:25.986050"
16,1,odpt.Station:TokyoMetro.Ginza.Ueno,1,15,G16,132,"上野","うえの",Ueno,Ueno,urn:ucode:_00001C000000000000010000030C46CA,35.7118359292102,139.775624742036,,,,"2014-10-02 13:13:45.000000",https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C46CA.geojson,"2015-01-29 02:06:54.985105","2015-01-29 02:07:26.282059"
17,1,odpt.Station:TokyoMetro.Ginza.Inaricho,1,16,G17,36,"稲荷町","いなりちょう",Inaricho,Inaricho,urn:ucode:_00001C000000000000010000030C46C8,35.7113882905237,139.782210573068,,,,"2014-10-02 13:13:44.000000",https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C46C8.geojson,"2015-01-29 02:06:55.139110","2015-01-29 02:07:26.541067"
18,1,odpt.Station:TokyoMetro.Ginza.Tawaramachi,1,17,G18,124,"田原町","たわらまち",Tawaramachi,Tawaramachi,urn:ucode:_00001C000000000000010000030C4721,35.7099170877701,139.790306456761,,,,"2014-10-02 13:14:20.000000",https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C4721.geojson,"2015-01-29 02:06:55.272114","2015-01-29 02:07:26.805075"
19,1,odpt.Station:TokyoMetro.Ginza.Asakusa,1,18,G19,6,"浅草","あさくさ",Asakusa,Asakusa,urn:ucode:_00001C000000000000010000030C46BC,35.7107463060383,139.79777333243,,,,"2014-10-02 13:13:39.000000",https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C46BC.geojson,"2015-01-29 02:06:55.415118","2015-01-29 02:07:27.076084"
20,1,odpt.Station:TokyoMetro.Marunouchi.Ogikubo,2,0,M01,92,"荻窪","おぎくぼ",Ogikubo,Ogikubo,urn:ucode:_00001C000000000000010000030C46D6,35.704175,139.61976,,,,"2014-10-02 13:13:50.000000",https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C46D6.geojson,"2015-01-29 02:06:55.558122","2015-01-29 02:07:27.350092"
21,1,odpt.Station:TokyoMetro.Marunouchi.MinamiAsagaya,2,1,M02,63,"南阿佐ケ谷","みなみあさがや",Minami-asagaya,MinamiAsagaya,urn:ucode:_00001C000000000000010000030C4752,35.699455,139.635575,,,,"2014-10-02 13:14:40.000000",https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C4752.geojson,"2015-01-29 02:06:55.701127","2015-01-29 02:07:27.719103"
22,1,odpt.Station:TokyoMetro.Marunouchi.ShinKoenji,2,2,M03,110,"新高円寺","しんこうえんじ",Shin-koenji,ShinKoenji,urn:ucode:_00001C000000000000010000030C470C,35.69786,139.64851,,,,"2014-10-02 13:14:11.000000",https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C470C.geojson,"2015-01-29 02:06:55.894133","2015-01-29 02:07:28.071114"
23,1,odpt.Station:TokyoMetro.Marunouchi.HigashiKoenji,2,3,M04,26,"東高円寺","ひがしこうえんじ",Higashi-koenji,HigashiKoenji,urn:ucode:_00001C000000000000010000030C4745,35.697965,139.658295,,,,"2014-10-02 13:14:35.000000",https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C4745.geojson,"2015-01-29 02:06:56.035137","2015-01-29 02:07:28.346122"
24,1,odpt.Station:TokyoMetro.Marunouchi.ShinNakano,2,4,M05,111,"新中野","しんなかの",Shin-nakano,ShinNakano,urn:ucode:_00001C000000000000010000030C4712,35.697475,139.66951,,,,"2014-10-02 13:14:14.000000",https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C4712.geojson,"2015-01-29 02:06:56.174141","2015-01-29 02:07:28.643131"
25,1,odpt.Station:TokyoMetro.Marunouchi.NakanoSakaue,2,5,M06,76,"中野坂上","なかのさかうえ",Nakano-sakaue,NakanoSakaue,urn:ucode:_00001C000000000000010000030C4730,35.697085,139.682205,,,,"2014-10-02 13:14:26.000000",https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C4730.geojson,"2015-01-29 02:06:56.306145","2015-01-29 02:07:28.940140"
26,1,odpt.Station:TokyoMetro.Marunouchi.NishiShinjuku,2,6,M07,87,"西新宿","にししんじゅく",Nishi-shinjuku,NishiShinjuku,urn:ucode:_00001C000000000000010000030C4736,35.694515,139.69256,,,,"2014-10-02 13:14:28.000000",https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C4736.geojson,"2015-01-29 02:06:56.466150","2015-01-29 02:07:29.216149"
27,1,odpt.Station:TokyoMetro.Marunouchi.Shinjuku,2,7,M08,106,"新宿","しんじゅく",Shinjuku,Shinjuku,urn:ucode:_00001C000000000000010000030C470D,35.6924518824762,139.700547546631,,,,"2014-10-02 13:14:12.000000",https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C470D.geojson,"2015-01-29 02:06:56.702157","2015-01-29 02:07:29.480157"
28,1,odpt.Station:TokyoMetro.Marunouchi.ShinjukuSanchome,2,8,M09,108,"新宿三丁目","しんじゅくさんちょうめ",Shinjuku-sanchome,ShinjukuSanchome,urn:ucode:_00001C000000000000010000030C470F,35.69118,139.70421,,,,"2014-10-02 13:14:13.000000",https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C470F.geojson,"2015-01-29 02:06:56.927164","2015-01-29 02:07:29.766166"
29,1,odpt.Station:TokyoMetro.Marunouchi.ShinjukuGyoemmae,2,9,M10,107,"新宿御苑前","しんじゅくぎょえんまえ",Shinjuku-gyoemmae,ShinjukuGyoemmae,urn:ucode:_00001C000000000000010000030C470E,35.688525,139.710915,,,,"2014-10-02 13:14:12.000000",https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C470E.geojson,"2015-01-29 02:06:57.122170","2015-01-29 02:07:30.083175"
30,1,odpt.Station:TokyoMetro.Marunouchi.YotsuyaSanchome,2,10,M11,138,"四谷三丁目","よつやさんちょうめ",Yotsuya-sanchome,YotsuyaSanchome,urn:ucode:_00001C000000000000010000030C4761,35.687835,139.719325,,,,"2014-10-02 13:14:46.000000",https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C4761.geojson,"2015-01-29 02:06:57.269174","2015-01-29 02:07:30.371184"
31,1,odpt.Station:TokyoMetro.Marunouchi.Yotsuya,2,11,M12,137,"四ツ谷","よつや",Yotsuya,Yotsuya,urn:ucode:_00001C000000000000010000030C475F,35.6841963947417,139.730047469488,,,,"2014-10-02 13:14:45.000000",https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C475F.geojson,"2015-01-29 02:06:57.412179","2015-01-29 02:07:30.657193"
32,1,odpt.Station:TokyoMetro.Marunouchi.AkasakaMitsuke,2,12,M13,3,"赤坂見附","あかさかみつけ",Akasaka-mitsuke,AkasakaMitsuke,urn:ucode:_00001C000000000000010000030C46BB,35.6768452185605,139.737347347875,,,,"2014-10-02 13:13:38.000000",https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C46BB.geojson,"2015-01-29 02:06:57.577184","2015-01-29 02:07:30.921201"
33,1,odpt.Station:TokyoMetro.Marunouchi.KokkaiGijidomae,2,13,M14,54,"国会議事堂前","こっかいぎじどうまえ",Kokkai-gijidomae,KokkaiGijidomae,urn:ucode:_00001C000000000000010000030C46FE,35.6749267100241,139.745472827969,,,,"2014-10-02 13:14:06.000000",https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C46FE.geojson,"2015-01-29 02:06:57.721188","2015-01-29 02:07:31.186209"
34,1,odpt.Station:TokyoMetro.Marunouchi.Kasumigaseki,2,14,M15,44,"霞ケ関","かすみがせき",Kasumigaseki,Kasumigaseki,urn:ucode:_00001C000000000000010000030C46E0,35.674235,139.75268,,,,"2014-10-02 13:13:54.000000",https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C46E0.geojson,"2015-01-29 02:06:57.914194","2015-01-29 02:07:31.427216"
35,1,odpt.Station:TokyoMetro.Marunouchi.Ginza,2,15,M16,16,"銀座","ぎんざ",Ginza,Ginza,urn:ucode:_00001C000000000000010000030C46F2,35.6731588176679,139.763876461748,,,,"2014-10-02 13:14:01.000000",https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C46F2.geojson,"2015-01-29 02:06:58.084199","2015-01-29 02:07:31.681224"
36,1,odpt.Station:TokyoMetro.Marunouchi.Tokyo,2,16,M17,126,"東京","とうきょう",Tokyo,Tokyo,urn:ucode:_00001C000000000000010000030C4726,35.681935,139.7648,,,,"2014-10-02 13:14:22.000000",https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C4726.geojson,"2015-01-29 02:06:58.227204","2015-01-29 02:07:32.095237"
37,1,odpt.Station:TokyoMetro.Marunouchi.Otemachi,2,17,M18,97,"大手町","おおてまち",Otemachi,Otemachi,urn:ucode:_00001C000000000000010000030C46D2,35.6868754460118,139.766203207735,,,,"2014-10-02 13:13:48.000000",https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C46D2.geojson,"2015-01-29 02:06:58.370208","2015-01-29 02:07:32.381245"
38,1,odpt.Station:TokyoMetro.Marunouchi.Awajicho,2,18,M19,7,"淡路町","あわじちょう",Awajicho,Awajicho,urn:ucode:_00001C000000000000010000030C46BF,35.69487,139.767455,,,,"2014-10-02 13:13:41.000000",https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C46BF.geojson,"2015-01-29 02:06:58.546213","2015-01-29 02:07:32.693255"
39,1,odpt.Station:TokyoMetro.Marunouchi.Ochanomizu,2,19,M20,90,"御茶ノ水","おちゃのみず",Ochanomizu,Ochanomizu,urn:ucode:_00001C000000000000010000030C46D9,35.70043,139.764405,,,,"2014-10-02 13:13:51.000000",https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C46D9.geojson,"2015-01-29 02:06:58.700218","2015-01-29 02:07:32.990264"
40,1,odpt.Station:TokyoMetro.Marunouchi.HongoSanchome,2,20,M21,31,"本郷三丁目","ほんごうさんちょうめ",Hongo-sanchome,HongoSanchome,urn:ucode:_00001C000000000000010000030C474D,35.7067264129514,139.760153917871,,,,"2014-10-02 13:14:38.000000",https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C474D.geojson,"2015-01-29 02:06:58.854223","2015-01-29 02:07:33.383276"
41,1,odpt.Station:TokyoMetro.Marunouchi.Korakuen,2,21,M22,56,"後楽園","こうらくえん",Korakuen,Korakuen,urn:ucode:_00001C000000000000010000030C46F9,35.7073066769895,139.7508602691,,,,"2014-10-02 13:14:04.000000",https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C46F9.geojson,"2015-01-29 02:06:59.008228","2015-01-29 02:07:34.088297"
42,1,odpt.Station:TokyoMetro.Marunouchi.Myogadani,2,22,M23,71,"茗荷谷","みょうがだに",Myogadani,Myogadani,urn:ucode:_00001C000000000000010000030C4757,35.7172,139.736895,,,,"2014-10-02 13:14:42.000000",https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C4757.geojson,"2015-01-29 02:06:59.151232","2015-01-29 02:07:34.595313"
43,1,odpt.Station:TokyoMetro.Marunouchi.ShinOtsuka,2,23,M24,113,"新大塚","しんおおつか",Shin-otsuka,ShinOtsuka,urn:ucode:_00001C000000000000010000030C4709,35.726129638041,139.729354745865,,,,"2014-10-02 13:14:10.000000",https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C4709.geojson,"2015-01-29 02:06:59.295236","2015-01-29 02:07:35.095328"
44,1,odpt.Station:TokyoMetro.Marunouchi.Ikebukuro,2,24,M25,35,"池袋","いけぶくろ",Ikebukuro,Ikebukuro,urn:ucode:_00001C000000000000010000030C46C3,35.730345,139.71115,,,,"2014-10-02 13:13:42.000000",https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C46C3.geojson,"2015-01-29 02:06:59.437241","2015-01-29 02:07:35.574343"
45,1,odpt.Station:TokyoMetro.MarunouchiBranch.Honancho,3,0,m03,30,"方南町","ほうなんちょう",Honancho,Honancho,urn:ucode:_00001C000000000000010000030C474C,35.683515,139.657935,,,,"2014-10-02 13:14:38.000000",https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C474C.geojson,"2015-01-29 02:06:59.569245","2015-01-29 02:07:35.990355"
46,1,odpt.Station:TokyoMetro.MarunouchiBranch.NakanoFujimicho,3,1,m04,75,"中野富士見町","なかのふじみちょう",Nakano-fujimicho,NakanoFujimicho,urn:ucode:_00001C000000000000010000030C4732,35.69082,139.668155,,,,"2014-10-02 13:14:27.000000",https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C4732.geojson,"2015-01-29 02:06:59.701249","2015-01-29 02:07:36.387368"
47,1,odpt.Station:TokyoMetro.MarunouchiBranch.NakanoShimbashi,3,2,m05,77,"中野新橋","なかのしんばし",Nakano-shimbashi,NakanoShimbashi,urn:ucode:_00001C000000000000010000030C4731,35.6916857609712,139.674001139181,,,,"2014-10-02 13:14:26.000000",https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C4731.geojson,"2015-01-29 02:06:59.850253","2015-01-29 02:07:36.688377"
48,1,odpt.Station:TokyoMetro.MarunouchiBranch.NakanoSakaue,3,3,m06,76,"中野坂上","なかのさかうえ",Nakano-sakaue,NakanoSakaue,urn:ucode:_00001C000000000000010000030C9703,35.697085,139.682205,,,,"2014-10-02 13:14:49.000000",https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C9703.geojson,"2015-01-29 02:07:00.054259","2015-01-29 02:07:36.964385"
49,1,odpt.Station:TokyoMetro.Hibiya.NakaMeguro,4,0,H01,73,"中目黒","なかめぐろ",Naka-meguro,NakaMeguro,urn:ucode:_00001C000000000000010000030C4733,35.6441080202301,139.698832425194,,,,"2014-10-02 13:14:27.000000",https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C4733.geojson,"2015-01-29 02:07:00.197264","2015-01-29 02:07:37.244394"
50,1,odpt.Station:TokyoMetro.Hibiya.Ebisu,4,1,H02,13,"恵比寿","えびす",Ebisu,Ebisu,urn:ucode:_00001C000000000000010000030C46CF,35.6470397634141,139.708700341105,,,,"2014-10-02 13:13:47.000000",https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C46CF.geojson,"2015-01-29 02:07:00.328268","2015-01-29 02:07:38.119420"
51,1,odpt.Station:TokyoMetro.Hibiya.HiroO,4,2,H03,29,"広尾","ひろお",Hiro-o,HiroO,urn:ucode:_00001C000000000000010000030C474A,35.6514999604126,139.72220861331,,,,"2014-10-02 13:14:37.000000",https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C474A.geojson,"2015-01-29 02:07:00.461272","2015-01-29 02:07:38.405429"
52,1,odpt.Station:TokyoMetro.Hibiya.Roppongi,4,3,H04,98,"六本木","ろっぽんぎ",Roppongi,Roppongi,urn:ucode:_00001C000000000000010000030C4764,35.6628,139.731155,,,,"2014-10-02 13:14:47.000000",https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C4764.geojson,"2015-01-29 02:07:00.593276","2015-01-29 02:07:38.692438"
53,1,odpt.Station:TokyoMetro.Hibiya.Kamiyacho,4,4,H05,40,"神谷町","かみやちょう",Kamiyacho,Kamiyacho,urn:ucode:_00001C000000000000010000030C46E5,35.662625,139.744725,,,,"2014-10-02 13:13:56.000000",https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C46E5.geojson,"2015-01-29 02:07:00.725280","2015-01-29 02:07:38.989447"
54,1,odpt.Station:TokyoMetro.Hibiya.Kasumigaseki,4,5,H06,44,"霞ケ関","かすみがせき",Kasumigaseki,Kasumigaseki,urn:ucode:_00001C000000000000010000030C46E1,35.673875,139.75106,,,,"2014-10-02 13:13:54.000000",https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C46E1.geojson,"2015-01-29 02:07:00.857284","2015-01-29 02:07:39.275456"
55,1,odpt.Station:TokyoMetro.Hibiya.Hibiya,4,6,H07,23,"日比谷","ひびや",Hibiya,Hibiya,urn:ucode:_00001C000000000000010000030C4748,35.6742710013047,139.760600691986,,,,"2014-10-02 13:14:36.000000",https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C4748.geojson,"2015-01-29 02:07:00.978288","2015-01-29 02:07:39.583465"
56,1,odpt.Station:TokyoMetro.Hibiya.Ginza,4,7,H08,16,"銀座","ぎんざ",Ginza,Ginza,urn:ucode:_00001C000000000000010000030C46F3,35.67198360964,139.764007401925,,,,"2014-10-02 13:14:01.000000",https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C46F3.geojson,"2015-01-29 02:07:01.171294","2015-01-29 02:07:39.894475"
57,1,odpt.Station:TokyoMetro.Hibiya.HigashiGinza,4,8,H09,24,"東銀座","ひがしぎんざ",Higashi-ginza,HigashiGinza,urn:ucode:_00001C000000000000010000030C4744,35.6691280784214,139.767633152719,,,,"2014-10-02 13:14:34.000000",https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C4744.geojson,"2015-01-29 02:07:01.292297","2015-01-29 02:07:40.189484"
58,1,odpt.Station:TokyoMetro.Hibiya.Tsukiji,4,9,H10,130,"築地","つきじ",Tsukiji,Tsukiji,urn:ucode:_00001C000000000000010000030C4724,35.6679270909774,139.772473360068,,,,"2014-10-02 13:14:21.000000",https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C4724.geojson,"2015-01-29 02:07:01.412301","2015-01-29 02:07:40.497493"
59,1,odpt.Station:TokyoMetro.Hibiya.Hatchobori,4,10,H11,21,"八丁堀","はっちょうぼり",Hatchobori,Hatchobori,urn:ucode:_00001C000000000000010000030C4740,35.6753682794216,139.777334452681,,,,"2014-10-02 13:14:33.000000",https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C4740.geojson,"2015-01-29 02:07:01.561305","2015-01-29 02:07:40.750501"
60,1,odpt.Station:TokyoMetro.Hibiya.Kayabacho,4,11,H12,45,"茅場町","かやばちょう",Kayabacho,Kayabacho,urn:ucode:_00001C000000000000010000030C46E6,35.6790786660457,139.779619026388,,,,"2014-10-02 13:13:56.000000",https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C46E6.geojson,"2015-01-29 02:07:01.694309","2015-01-29 02:07:41.024509"
61,1,odpt.Station:TokyoMetro.Hibiya.Ningyocho,4,12,H13,82,"人形町","にんぎょうちょう",Ningyocho,Ningyocho,urn:ucode:_00001C000000000000010000030C473D,35.6862586172466,139.782338414834,,,,"2014-10-02 13:14:31.000000",https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C473D.geojson,"2015-01-29 02:07:01.837314","2015-01-29 02:07:41.289517"
62,1,odpt.Station:TokyoMetro.Hibiya.Kodemmacho,4,13,H14,52,"小伝馬町","こでんまちょう",Kodemmacho,Kodemmacho,urn:ucode:_00001C000000000000010000030C4700,35.6904226740354,139.778757334227,,,,"2014-10-02 13:14:07.000000",https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C4700.geojson,"2015-01-29 02:07:02.057321","2015-01-29 02:07:41.553525"
63,1,odpt.Station:TokyoMetro.Hibiya.Akihabara,4,14,H15,4,"秋葉原","あきはばら",Akihabara,Akihabara,urn:ucode:_00001C000000000000010000030C46B8,35.6979648586317,139.775529188988,,,,"2014-10-02 13:13:39.000000",https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C46B8.geojson,"2015-01-29 02:07:02.200325","2015-01-29 02:07:41.818533"
64,1,odpt.Station:TokyoMetro.Hibiya.NakaOkachimachi,4,15,H16,78,"仲御徒町","なかおかちまち",Naka-okachimachi,NakaOkachimachi,urn:ucode:_00001C000000000000010000030C472B,35.706655,139.77619,,,,"2014-10-02 13:14:24.000000",https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C472B.geojson,"2015-01-29 02:07:02.331329","2015-01-29 02:07:42.125543"
65,1,odpt.Station:TokyoMetro.Hibiya.Ueno,4,16,H17,132,"上野","うえの",Ueno,Ueno,urn:ucode:_00001C000000000000010000030C46CD,35.7115576470288,139.77706059628,,,,"2014-10-02 13:13:46.000000",https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C46CD.geojson,"2015-01-29 02:07:02.486334","2015-01-29 02:07:42.367550"
66,1,odpt.Station:TokyoMetro.Hibiya.Iriya,4,17,H18,37,"入谷","いりや",Iriya,Iriya,urn:ucode:_00001C000000000000010000030C46C9,35.7205648909451,139.78446653599,,,,"2014-10-02 13:13:45.000000",https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C46C9.geojson,"2015-01-29 02:07:02.619338","2015-01-29 02:07:42.621558"
