71,103,61,"2015-01-29 02:46:17.024145","2015-01-29 02:46:17.024145"
72,109,69,"2015-01-29 02:46:19.710227","2015-01-29 02:46:19.710227"
73,110,72,"2015-01-29 02:46:20.175241","2015-01-29 02:46:20.175241"
74,111,73,"2015-01-29 02:46:21.305275","2015-01-29 02:46:21.305275"
75,115,74,"2015-01-29 02:46:23.022328","2015-01-29 02:46:23.022328"
76,116,71,"2015-01-29 02:46:23.543344","2015-01-29 02:46:23.543344"
77,117,76,"2015-01-29 02:46:24.200364","2015-01-29 02:46:24.200364"
78,122,75,"2015-01-29 02:46:25.534404","2015-01-29 02:46:25.534404"
79,123,76,"2015-01-29 02:46:26.061420","2015-01-29 02:46:26.061420"
80,129,85,"2015-01-29 02:46:27.879476","2015-01-29 02:46:27.879476"
81,135,84,"2015-01-29 02:46:29.662530","2015-01-29 02:46:29.662530"
82,136,84,"2015-01-29 02:46:30.627560","2015-01-29 02:46:30.627560"
83,136,80,"2015-01-29 02:46:30.769564","2015-01-29 02:46:30.769564"
84,137,84,"2015-01-29 02:46:31.375583","2015-01-29 02:46:31.375583"
85,138,79,"2015-01-29 02:46:32.215608","2015-01-29 02:46:32.215608"
86,138,84,"2015-01-29 02:46:32.376613","2015-01-29 02:46:32.376613"
87,139,78,"2015-01-29 02:46:33.004632","2015-01-29 02:46:33.004632"
88,139,84,"2015-01-29 02:46:33.179638","2015-01-29 02:46:33.179638"
89,142,78,"2015-01-29 02:46:34.647682","2015-01-29 02:46:34.647682"
90,142,84,"2015-01-29 02:46:34.797687","2015-01-29 02:46:34.797687"
91,145,85,"2015-01-29 02:46:35.756716","2015-01-29 02:46:35.756716"
92,151,84,"2015-01-29 02:46:37.329764","2015-01-29 02:46:37.329764"
93,152,84,"2015-01-29 02:46:37.990784","2015-01-29 02:46:37.990784"
94,153,84,"2015-01-29 02:46:38.863811","2015-01-29 02:46:38.863811"
95,154,78,"2015-01-29 02:46:39.677836","2015-01-29 02:46:39.677836"
96,154,84,"2015-01-29 02:46:39.838841","2015-01-29 02:46:39.838841"
97,155,88,"2015-01-29 02:46:40.675866","2015-01-29 02:46:40.675866"
98,155,95,"2015-01-29 02:46:40.821871","2015-01-29 02:46:40.821871"
99,157,89,"2015-01-29 02:46:42.161912","2015-01-29 02:46:42.161912"
100,157,95,"2015-01-29 02:46:42.325917","2015-01-29 02:46:42.325917"
