71,460,1,"2015-01-29 02:32:58.062777","2015-01-29 02:32:58.062777"
72,468,1,"2015-01-29 02:33:03.794952","2015-01-29 02:33:03.794952"
73,469,1,"2015-01-29 02:33:04.513974","2015-01-29 02:33:04.513974"
74,481,2,"2015-01-29 02:33:12.460216","2015-01-29 02:33:12.460216"
75,494,1,"2015-01-29 02:33:23.344548","2015-01-29 02:33:23.344548"
76,497,4,"2015-01-29 02:33:24.896596","2015-01-29 02:33:24.896596"
77,505,1,"2015-01-29 02:33:32.281821","2015-01-29 02:33:32.281821"
78,517,1,"2015-01-29 02:33:41.959116","2015-01-29 02:33:41.959116"
79,529,1,"2015-01-29 02:33:49.318340","2015-01-29 02:33:49.318340"
80,533,1,"2015-01-29 02:33:52.258430","2015-01-29 02:33:52.258430"
81,540,1,"2015-01-29 02:33:56.362555","2015-01-29 02:33:56.362555"
82,552,1,"2015-01-29 02:34:07.984910","2015-01-29 02:34:07.984910"
83,553,3,"2015-01-29 02:34:08.633930","2015-01-29 02:34:08.633930"
84,563,1,"2015-01-29 02:34:15.116127","2015-01-29 02:34:15.116127"
85,571,1,"2015-01-29 02:34:21.004307","2015-01-29 02:34:21.004307"
86,572,1,"2015-01-29 02:34:21.653327","2015-01-29 02:34:21.653327"
87,576,1,"2015-01-29 02:34:23.766391","2015-01-29 02:34:23.766391"
88,587,1,"2015-01-29 02:34:32.010643","2015-01-29 02:34:32.010643"
89,588,1,"2015-01-29 02:34:32.626661","2015-01-29 02:34:32.626661"
90,595,1,"2015-01-29 02:34:38.811850","2015-01-29 02:34:38.811850"
91,603,1,"2015-01-29 02:34:44.029009","2015-01-29 02:34:44.029009"
92,604,1,"2015-01-29 02:34:44.678029","2015-01-29 02:34:44.678029"
93,612,1,"2015-01-29 02:34:50.236198","2015-01-29 02:34:50.236198"
94,613,1,"2015-01-29 02:34:50.923219","2015-01-29 02:34:50.923219"
95,621,1,"2015-01-29 02:34:56.201380","2015-01-29 02:34:56.201380"
96,631,1,"2015-01-29 02:35:03.431601","2015-01-29 02:35:03.431601"
97,632,1,"2015-01-29 02:35:04.111622","2015-01-29 02:35:04.111622"
98,642,1,"2015-01-29 02:35:11.587850","2015-01-29 02:35:11.587850"
99,643,1,"2015-01-29 02:35:12.269870","2015-01-29 02:35:12.269870"
100,653,1,"2015-01-29 02:35:18.334055","2015-01-29 02:35:18.334055"
101,654,1,"2015-01-29 02:35:18.818070","2015-01-29 02:35:18.818070"
102,665,1,"2015-01-29 02:35:26.863316","2015-01-29 02:35:26.863316"
103,677,1,"2015-01-29 02:35:36.002594","2015-01-29 02:35:36.002594"
104,678,1,"2015-01-29 02:35:36.658614","2015-01-29 02:35:36.658614"
105,684,1,"2015-01-29 02:35:39.982716","2015-01-29 02:35:39.982716"
106,685,1,"2015-01-29 02:35:40.576734","2015-01-29 02:35:40.576734"
107,692,1,"2015-01-29 02:35:46.299908","2015-01-29 02:35:46.299908"
108,700,1,"2015-01-29 02:35:51.407064","2015-01-29 02:35:51.407064"
109,711,1,"2015-01-29 02:35:59.331306","2015-01-29 02:35:59.331306"
110,712,1,"2015-01-29 02:35:59.958325","2015-01-29 02:35:59.958325"
