66,2011,,1,51979,odpt.PassengerSurvey:TokyoMetro.Awajicho.2011,urn:ucode:_00001C000000000000010000030C465D,"2015-01-29 02:24:52.641972","2015-01-29 02:24:52.641972"
67,2011,,1,51629,odpt.PassengerSurvey:TokyoMetro.Ochanomizu.2011,urn:ucode:_00001C000000000000010000030C465E,"2015-01-29 02:24:52.784977","2015-01-29 02:24:52.784977"
68,2011,,1,51325,odpt.PassengerSurvey:TokyoMetro.Kojimachi.2011,urn:ucode:_00001C000000000000010000030C465F,"2015-01-29 02:24:52.949982","2015-01-29 02:24:52.949982"
69,2011,,1,50558,odpt.PassengerSurvey:TokyoMetro.NishiShinjuku.2011,urn:ucode:_00001C000000000000010000030C4660,"2015-01-29 02:24:53.100986","2015-01-29 02:24:53.100986"
70,2011,,1,50294,odpt.PassengerSurvey:TokyoMetro.Takebashi.2011,urn:ucode:_00001C000000000000010000030C4661,"2015-01-29 02:24:53.248991","2015-01-29 02:24:53.248991"
71,2011,,1,49425,odpt.PassengerSurvey:TokyoMetro.RoppongiItchome.2011,urn:ucode:_00001C000000000000010000030C4662,"2015-01-29 02:24:53.389995","2015-01-29 02:24:53.389995"
72,2011,,1,49410,odpt.PassengerSurvey:TokyoMetro.Kanda.2011,urn:ucode:_00001C000000000000010000030C4663,"2015-01-29 02:24:53.533000","2015-01-29 02:24:53.533000"
73,2011,,1,49112,odpt.PassengerSurvey:TokyoMetro.Edogawabashi.2011,urn:ucode:_00001C000000000000010000030C4664,"2015-01-29 02:24:53.687004","2015-01-29 02:24:53.687004"
74,2011,,1,48898,odpt.PassengerSurvey:TokyoMetro.MinamiGyotoku.2011,urn:ucode:_00001C000000000000010000030C4665,"2015-01-29 02:24:53.896011","2015-01-29 02:24:53.896011"
75,2011,,1,47819,odpt.PassengerSurvey:TokyoMetro.HongoSanchome.2011,urn:ucode:_00001C000000000000010000030C4666,"2015-01-29 02:24:54.040015","2015-01-29 02:24:54.040015"
76,2011,,1,45346,odpt.PassengerSurvey:TokyoMetro.Myoden.2011,urn:ucode:_00001C000000000000010000030C4667,"2015-01-29 02:24:54.183019","2015-01-29 02:24:54.183019"
77,2011,,1,43767,odpt.PassengerSurvey:TokyoMetro.Sumiyoshi.2011,urn:ucode:_00001C000000000000010000030C4668,"2015-01-29 02:24:54.315023","2015-01-29 02:24:54.315023"
78,2011,,1,43643,odpt.PassengerSurvey:TokyoMetro.ChikatetsuNarimasu.2011,urn:ucode:_00001C000000000000010000030C4669,"2015-01-29 02:24:54.456028","2015-01-29 02:24:54.456028"
79,2011,,1,42525,odpt.PassengerSurvey:TokyoMetro.ShinjukuGyoemmae.2011,urn:ucode:_00001C000000000000010000030C466A,"2015-01-29 02:24:54.601032","2015-01-29 02:24:54.601032"
80,2011,,1,42317,odpt.PassengerSurvey:TokyoMetro.NakaOkachimachi.2011,urn:ucode:_00001C000000000000010000030C466B,"2015-01-29 02:24:54.755037","2015-01-29 02:24:54.755037"
81,2011,,1,42022,odpt.PassengerSurvey:TokyoMetro.Kyobashi.2011,urn:ucode:_00001C000000000000010000030C466C,"2015-01-29 02:24:54.898041","2015-01-29 02:24:54.898041"
82,2011,,1,41938,odpt.PassengerSurvey:TokyoMetro.KiyosumiShirakawa.2011,urn:ucode:_00001C000000000000010000030C466D,"2015-01-29 02:24:55.042046","2015-01-29 02:24:55.042046"
83,2011,,1,41257,odpt.PassengerSurvey:TokyoMetro.AzabuJuban.2011,urn:ucode:_00001C000000000000010000030C466E,"2015-01-29 02:24:55.184050","2015-01-29 02:24:55.184050"
84,2011,,1,40421,odpt.PassengerSurvey:TokyoMetro.YotsuyaSanchome.2011,urn:ucode:_00001C000000000000010000030C466F,"2015-01-29 02:24:55.327054","2015-01-29 02:24:55.327054"
85,2011,,1,38133,odpt.PassengerSurvey:TokyoMetro.Heiwadai.2011,urn:ucode:_00001C000000000000010000030C4670,"2015-01-29 02:24:55.481059","2015-01-29 02:24:55.481059"
86,2011,,1,37921,odpt.PassengerSurvey:TokyoMetro.Kagurazaka.2011,urn:ucode:_00001C000000000000010000030C4671,"2015-01-29 02:24:55.635064","2015-01-29 02:24:55.635064"
87,2011,,1,37711,odpt.PassengerSurvey:TokyoMetro.Nogizaka.2011,urn:ucode:_00001C000000000000010000030C4672,"2015-01-29 02:24:55.779068","2015-01-29 02:24:55.779068"
88,2011,,1,37440,odpt.PassengerSurvey:TokyoMetro.Shintomicho.2011,urn:ucode:_00001C000000000000010000030C4673,"2015-01-29 02:24:55.965074","2015-01-29 02:24:55.965074"
89,2011,,1,37337,odpt.PassengerSurvey:TokyoMetro.Kodemmacho.2011,urn:ucode:_00001C000000000000010000030C4674,"2015-01-29 02:24:56.108078","2015-01-29 02:24:56.108078"
90,2011,,1,36933,odpt.PassengerSurvey:TokyoMetro.Gokokuji.2011,urn:ucode:_00001C000000000000010000030C4675,"2015-01-29 02:24:56.263083","2015-01-29 02:24:56.263083"
91,2011,,1,35051,odpt.PassengerSurvey:TokyoMetro.Minowa.2011,urn:ucode:_00001C000000000000010000030C4676,"2015-01-29 02:24:56.417087","2015-01-29 02:24:56.417087"
92,2011,,1,34957,odpt.PassengerSurvey:TokyoMetro.Hikawadai.2011,urn:ucode:_00001C000000000000010000030C4677,"2015-01-29 02:24:56.582093","2015-01-29 02:24:56.582093"
93,2011,,1,34403,odpt.PassengerSurvey:TokyoMetro.Komagome.2011,urn:ucode:_00001C000000000000010000030C4678,"2015-01-29 02:24:56.725097","2015-01-29 02:24:56.725097"
94,2011,,1,33658,odpt.PassengerSurvey:TokyoMetro.GinzaItchome.2011,urn:ucode:_00001C000000000000010000030C4679,"2015-01-29 02:24:56.857101","2015-01-29 02:24:56.857101"
95,2011,,1,33401,odpt.PassengerSurvey:TokyoMetro.Kanamecho.2011,urn:ucode:_00001C000000000000010000030C467A,"2015-01-29 02:24:57.000105","2015-01-29 02:24:57.000105"
96,2011,,1,32925,odpt.PassengerSurvey:TokyoMetro.HigashiIkebukuro.2011,urn:ucode:_00001C000000000000010000030C467B,"2015-01-29 02:24:57.132109","2015-01-29 02:24:57.132109"
97,2011,,1,32694,odpt.PassengerSurvey:TokyoMetro.Senkawa.2011,urn:ucode:_00001C000000000000010000030C467C,"2015-01-29 02:24:57.287114","2015-01-29 02:24:57.287114"
98,2011,,1,32336,odpt.PassengerSurvey:TokyoMetro.ShinKoenji.2011,urn:ucode:_00001C000000000000010000030C467D,"2015-01-29 02:24:57.452119","2015-01-29 02:24:57.452119"
99,2011,,1,32221,odpt.PassengerSurvey:TokyoMetro.Yushima.2011,urn:ucode:_00001C000000000000010000030C467E,"2015-01-29 02:24:57.605124","2015-01-29 02:24:57.605124"
100,2011,,1,31410,odpt.PassengerSurvey:TokyoMetro.OjiKamiya.2011,urn:ucode:_00001C000000000000010000030C467F,"2015-01-29 02:24:57.749128","2015-01-29 02:24:57.749128"
101,2011,,1,31130,odpt.PassengerSurvey:TokyoMetro.Nijubashimae.2011,urn:ucode:_00001C000000000000010000030C4680,"2015-01-29 02:24:57.937134","2015-01-29 02:24:57.937134"
102,2011,,1,31125,odpt.PassengerSurvey:TokyoMetro.ShinNakano.2011,urn:ucode:_00001C000000000000010000030C4681,"2015-01-29 02:24:58.073138","2015-01-29 02:24:58.073138"
103,2011,,1,31095,odpt.PassengerSurvey:TokyoMetro.Honancho.2011,urn:ucode:_00001C000000000000010000030C4682,"2015-01-29 02:24:58.211142","2015-01-29 02:24:58.211142"
104,2011,,1,31016,odpt.PassengerSurvey:TokyoMetro.ChikatetsuAkatsuka.2011,urn:ucode:_00001C000000000000010000030C4683,"2015-01-29 02:24:58.354147","2015-01-29 02:24:58.354147"
105,2011,,1,30833,odpt.PassengerSurvey:TokyoMetro.HigashiKoenji.2011,urn:ucode:_00001C000000000000010000030C4684,"2015-01-29 02:24:58.497151","2015-01-29 02:24:58.497151"
106,2011,,1,26551,odpt.PassengerSurvey:TokyoMetro.Iriya.2011,urn:ucode:_00001C000000000000010000030C4685,"2015-01-29 02:24:58.629155","2015-01-29 02:24:58.629155"
107,2011,,1,26535,odpt.PassengerSurvey:TokyoMetro.NishiWaseda.2011,urn:ucode:_00001C000000000000010000030C4686,"2015-01-29 02:24:58.783160","2015-01-29 02:24:58.783160"
108,2011,,1,26216,odpt.PassengerSurvey:TokyoMetro.Tawaramachi.2011,urn:ucode:_00001C000000000000010000030C4687,"2015-01-29 02:24:58.937164","2015-01-29 02:24:58.937164"
109,2011,,1,25646,odpt.PassengerSurvey:TokyoMetro.Todaimae.2011,urn:ucode:_00001C000000000000010000030C4688,"2015-01-29 02:24:59.099169","2015-01-29 02:24:59.099169"
110,2011,,1,25225,odpt.PassengerSurvey:TokyoMetro.KitaAyase.2011,urn:ucode:_00001C000000000000010000030C4689,"2015-01-29 02:24:59.289175","2015-01-29 02:24:59.289175"
111,2011,,1,25199,odpt.PassengerSurvey:TokyoMetro.Nezu.2011,urn:ucode:_00001C000000000000010000030C468A,"2015-01-29 02:24:59.432179","2015-01-29 02:24:59.432179"
112,2011,,1,24941,odpt.PassengerSurvey:TokyoMetro.MinamiSenju.2011,urn:ucode:_00001C000000000000010000030C468B,"2015-01-29 02:24:59.598185","2015-01-29 02:24:59.598185"
113,2011,,1,24818,odpt.PassengerSurvey:TokyoMetro.Tatsumi.2011,urn:ucode:_00001C000000000000010000030C468C,"2015-01-29 02:24:59.753189","2015-01-29 02:24:59.753189"
114,2011,,1,24674,odpt.PassengerSurvey:TokyoMetro.Sendagi.2011,urn:ucode:_00001C000000000000010000030C468D,"2015-01-29 02:24:59.995197","2015-01-29 02:24:59.995197"
115,2011,,1,23423,odpt.PassengerSurvey:TokyoMetro.BarakiNakayama.2011,urn:ucode:_00001C000000000000010000030C468E,"2015-01-29 02:25:00.367208","2015-01-29 02:25:00.367208"
116,2011,,1,22366,odpt.PassengerSurvey:TokyoMetro.Ochiai.2011,urn:ucode:_00001C000000000000010000030C468F,"2015-01-29 02:25:00.624216","2015-01-29 02:25:00.624216"
117,2011,,1,21631,odpt.PassengerSurvey:TokyoMetro.UenoHirokoji.2011,urn:ucode:_00001C000000000000010000030C4690,"2015-01-29 02:25:00.809221","2015-01-29 02:25:00.809221"
118,2011,,1,21611,odpt.PassengerSurvey:TokyoMetro.MinamiAsagaya.2011,urn:ucode:_00001C000000000000010000030C4691,"2015-01-29 02:25:00.973226","2015-01-29 02:25:00.973226"
119,2011,,1,21375,odpt.PassengerSurvey:TokyoMetro.ShinOtsuka.2011,urn:ucode:_00001C000000000000010000030C4692,"2015-01-29 02:25:01.124231","2015-01-29 02:25:01.124231"
120,2011,,1,21354,odpt.PassengerSurvey:TokyoMetro.YoyogiKoen.2011,urn:ucode:_00001C000000000000010000030C4693,"2015-01-29 02:25:01.281236","2015-01-29 02:25:01.281236"
121,2011,,1,20426,odpt.PassengerSurvey:TokyoMetro.Suehirocho.2011,urn:ucode:_00001C000000000000010000030C4694,"2015-01-29 02:25:01.458241","2015-01-29 02:25:01.458241"
122,2011,,1,20188,odpt.PassengerSurvey:TokyoMetro.HigashiShinjuku.2011,urn:ucode:_00001C000000000000010000030C4695,"2015-01-29 02:25:01.622246","2015-01-29 02:25:01.622246"
123,2011,,1,19428,odpt.PassengerSurvey:TokyoMetro.HonKomagome.2011,urn:ucode:_00001C000000000000010000030C4696,"2015-01-29 02:25:01.777251","2015-01-29 02:25:01.777251"
124,2011,,1,17730,odpt.PassengerSurvey:TokyoMetro.NakanoShimbashi.2011,urn:ucode:_00001C000000000000010000030C4697,"2015-01-29 02:25:01.997258","2015-01-29 02:25:01.997258"
125,2011,,1,17671,odpt.PassengerSurvey:TokyoMetro.NakanoFujimicho.2011,urn:ucode:_00001C000000000000010000030C4698,"2015-01-29 02:25:02.252265","2015-01-29 02:25:02.252265"
126,2011,,1,13904,odpt.PassengerSurvey:TokyoMetro.Inaricho.2011,urn:ucode:_00001C000000000000010000030C4699,"2015-01-29 02:25:02.404270","2015-01-29 02:25:02.404270"
127,2011,,1,13183,odpt.PassengerSurvey:TokyoMetro.KitaSando.2011,urn:ucode:_00001C000000000000010000030C469A,"2015-01-29 02:25:02.558275","2015-01-29 02:25:02.558275"
128,2011,,1,13062,odpt.PassengerSurvey:TokyoMetro.Sakuradamon.2011,urn:ucode:_00001C000000000000010000030C469B,"2015-01-29 02:25:02.723280","2015-01-29 02:25:02.723280"
129,2011,,1,12799,odpt.PassengerSurvey:TokyoMetro.Zoshigaya.2011,urn:ucode:_00001C000000000000010000030C469C,"2015-01-29 02:25:02.866284","2015-01-29 02:25:02.866284"
130,2011,,1,9905,odpt.PassengerSurvey:TokyoMetro.Shimo.2011,urn:ucode:_00001C000000000000010000030C469D,"2015-01-29 02:25:03.020289","2015-01-29 02:25:03.020289"
131,2011,,1,6201,odpt.PassengerSurvey:TokyoMetro.Nishigahara.2011,urn:ucode:_00001C000000000000010000030C469E,"2015-01-29 02:25:03.163293","2015-01-29 02:25:03.163293"
132,2011,,1,433614,odpt.PassengerSurvey:TokyoMetro.Ayase.2011,urn:ucode:_00001C000000000000010000030C469F,"2015-01-29 02:25:03.317298","2015-01-29 02:25:03.317298"
133,2011,,1,271057,odpt.PassengerSurvey:TokyoMetro.NishiFunabashi.2011,urn:ucode:_00001C000000000000010000030C46A0,"2015-01-29 02:25:03.471303","2015-01-29 02:25:03.471303"
134,2011,,1,225658,odpt.PassengerSurvey:TokyoMetro.YoyogiUehara.2011,urn:ucode:_00001C000000000000010000030C46A1,"2015-01-29 02:25:03.636308","2015-01-29 02:25:03.636308"
135,2011,,1,180954,odpt.PassengerSurvey:TokyoMetro.NakaMeguro.2011,urn:ucode:_00001C000000000000010000030C46A2,"2015-01-29 02:25:03.792312","2015-01-29 02:25:03.792312"
136,2011,,1,152925,odpt.PassengerSurvey:TokyoMetro.Wakoshi.2011,urn:ucode:_00001C000000000000010000030C46A3,"2015-01-29 02:25:03.977318","2015-01-29 02:25:03.977318"
137,2011,,1,133919,odpt.PassengerSurvey:TokyoMetro.Nakano.2011,urn:ucode:_00001C000000000000010000030C46A4,"2015-01-29 02:25:04.132323","2015-01-29 02:25:04.132323"
138,2011,,1,131126,odpt.PassengerSurvey:TokyoMetro.KotakeMukaihara.2011,urn:ucode:_00001C000000000000010000030C46A5,"2015-01-29 02:25:04.275327","2015-01-29 02:25:04.275327"
139,2011,,1,120324,odpt.PassengerSurvey:TokyoMetro.Oshiage.2011,urn:ucode:_00001C000000000000010000030C46A6,"2015-01-29 02:25:04.430332","2015-01-29 02:25:04.430332"
140,2011,,1,94530,odpt.PassengerSurvey:TokyoMetro.Meguro.2011,urn:ucode:_00001C000000000000010000030C46A7,"2015-01-29 02:25:04.594337","2015-01-29 02:25:04.594337"
141,2011,,1,72807,odpt.PassengerSurvey:TokyoMetro.AkabaneIwabuchi.2011,urn:ucode:_00001C000000000000010000030C46A8,"2015-01-29 02:25:04.749342","2015-01-29 02:25:04.749342"
142,2011,,1,39497,odpt.PassengerSurvey:TokyoMetro.ShirokaneTakanawa.2011,urn:ucode:_00001C000000000000010000030C46A9,"2015-01-29 02:25:04.902346","2015-01-29 02:25:04.902346"
